Tissue	Gene	m	b
Normal	ACSL4	0.0294734788738539	-0.6226260030520007
Normal	ACSS1	0.189695925667439	-0.6076150470615589
Normal	ACTBL2	-18.99403998981807	0.4065282000682775
Normal	ACTN1	0.00646613787187861	-0.4358004090221732
Normal	ACTN3	0.18173753974775106	-0.18568511552648584
Normal	ACTR1A	0.0024912232696238396	0.2038484084994694
Normal	ACTR3	0.01731473527523631	-0.5015055666220798
Normal	ACVR1	0.06036547519370666	-0.38375295292711875
Normal	ACYP2	1.715856496052387	-4.414856750125617
Normal	ADAM15	0.013131538745637269	-0.01703883627727128
Normal	ADAMTS4	0.0542533618048209	-0.49219571526261113
Normal	ADAMTSL4	0.014085529138278607	0.4473971643279293
Normal	ADH1B	0.02342147102326744	0.7242016328889437
Normal	ADH4	0.4543741481530092	-0.3086015222002571
Normal	ADH5	-0.002784176774885525	0.3799274814221538
Normal	ADH7	0.019902863546312696	-1.423962486531089
Normal	ADHFE1	0.6516788462916918	-1.3532940223164038
Normal	ADIRF	0.006526965463560913	0.33363953134672913
Normal	ADNP	0.02178505189841916	-0.5113365552869593
Normal	ADO	-0.016834666058534443	0.08413468847273466
Normal	ADPRHL1	0.2210097185886237	-1.3626481864525006
Normal	AEBP1	0.004508299342100955	-0.3286679568885404
Normal	AEBP2	-0.15715337500095417	0.9844761302417959
Normal	AFAP1	0.10509500332960336	-0.727740861282447
Normal	AFAP1L2	0.08146356016815365	-0.8389996945782798
Normal	AFF4	0.03266490088627383	-0.9079580613489542
Normal	AGFG1	0.03436906357644704	-0.47364457896715073
Normal	AGFG2	0.06440150689296495	-0.24413514325861
Normal	AGK	0.022624328500492594	-0.1718508405246946
Normal	AGL	0.07368205165614614	-1.0782380907478164
Normal	AGO3	-0.012720650850409273	0.15766665761398035
Normal	AGPAT2	0.0044051311038402746	-0.15439267059854658
Normal	AGPAT4	0.1273950960566581	-0.6245264711891282
Normal	AGRN	-0.02909860614778428	0.08630089371909858
Normal	AHCTF1	0.02069439222129397	-0.3517982477714844
Normal	AHCYL2	0.06946484786168197	-0.06139373390250493
Normal	AHSA1	0.023663425403646292	-0.7808659690475231
Normal	AHSP	32.44218935557332	-0.9442247568771174
Normal	AIDA	-0.001415536391995689	0.210962243483344
Normal	AIF1	0.05642326399158808	-0.9982055533263106
Normal	AIF1L	0.04595159646609055	-0.14658962109072038
Normal	AIFM1	-0.08601645068902802	0.9807133816685283
Normal	AIFM2	0.04936030254420387	-0.1370526682457709
Normal	AIM2	0.02879455813867926	-0.13567900411762226
Normal	AIMP2	-0.014681769510189997	0.0967553139472137
Normal	AIP	0.02923029156172379	-0.5087850932270965
Normal	AK2	-0.01827470708734373	0.5400804002660076
Normal	AK3	0.059990249009148455	-0.46695036583387606
Normal	AK4	0.04941820627533495	-0.05107835693958333
Normal	AKAP8L	0.03909684535658047	-0.6154988332542347
Normal	AKAP9	0.016831070392918927	-0.30521939845424156
Normal	AKR1B10	0.00718401970601919	-0.9485551720172456
Normal	AKR7A2	0.0006283460781247505	0.4179358499248554
Normal	AKT3	0.0762767459714376	-0.3377107777456821
Normal	ALAD	0.016557007673074744	0.37198681248814713
Normal	ALDH18A1	0.06425820159223879	-1.282855419983628
Normal	ALDH1L1	0.394141751317557	-0.21536629038782715
Normal	ALDH3A1	0.007947007988042903	-0.7951354363583572
Normal	ALDH3A2	0.02081767979063275	-0.6654239258888978
Normal	ALDH5A1	0.11705434073734095	0.16743639013132497
Normal	ALDH7A1	0.06739954087875956	0.019316402071162742
Normal	ALDH9A1	0.011449784748820363	0.001978487587150095
Normal	ALDOC	0.029807254627719708	-0.13619964203559404
Normal	ALG1	0.25626180392561865	-1.1795303093191443
Normal	ALKBH2	-1.9886293726763742	7.2630783113160415
Normal	ALKBH3	-0.007329570596925219	0.32218785932540994
Normal	ALKBH4	-0.09668044852399114	0.4015790574959409
Normal	ALPK1	0.18048626097213935	-0.8382956755460569
Normal	ALPL	0.18184519512078087	-0.67537793259791
Normal	AMDHD2	0.018857524554265266	0.1544061560873179
Normal	AMMECR1	0.029089093476001745	-0.5852811251184444
Normal	AMPD1	0.12059448709879166	-0.8975542247226109
Normal	AMZ2	-0.08610459724248036	0.6619269503793622
Normal	ANGPTL4	0.02323472186284144	-0.1148440059755253
Normal	ANK1	0.08705162514457973	0.28780156598565704
Normal	ANK2	0.03530677797042625	0.5623071804671401
Normal	ANKLE2	0.04989342963271385	-0.6068068819907697
Normal	ANKRD28	-0.01645560256148626	0.41455262870192694
Normal	ANKRD49	-0.06140857195104224	0.3945856246606987
Normal	ANKRD50	-0.0004980846218412777	0.01979870054956667
Normal	ANKRD54	-0.03425246837765507	0.2328283231734241
Normal	ANKZF1	-0.026777656294452227	0.15576887899872874
Normal	ANLN	0.05559085839546234	-1.4525254243457895
Normal	ANP32A	0.0685636711868214	-0.7940363106237189
Normal	ANP32B	0.03282004162549844	-0.8849855322033818
Normal	ANTXR1	0.03336832335277174	-0.4627647903248133
Normal	ANXA11	0.0018693527103545516	0.2362801987147888
Normal	ANXA7	0.0021981416096502164	-0.02223046230983141
Normal	ANXA9	0.03464643359260954	-0.2846948235364557
Normal	AOAH	0.08402912341711459	-0.6221960675082011
Normal	AOX1	0.048906668635226365	0.13689414074776757
Normal	AP1S3	0.45900652002692655	-0.6746401240388095
Normal	AP4E1	-0.006874841182396279	0.0114672511333162
Normal	AP5M1	-0.13029830420724944	0.9229400953021762
Normal	AP5Z1	0.07174276966730024	-0.30105259426394454
Normal	APBB2	0.028342962149705025	-0.10408650475865364
Normal	APEH	-0.009150138538315594	0.5348393751892538
Normal	APIP	0.12654628926740427	-0.2961779862693914
Normal	APLP2	0.0008045330475686319	-0.22662825014606325
Normal	APOBEC3A	0.05401888119881089	-1.5391373613877253
Normal	APOBEC3B	0.005121796284967526	-0.3919431292569588
Normal	APOBEC3G	0.14368712960061464	-0.6806803461718375
Normal	APOL2	0.02932031532808645	-1.2518663564168533
Normal	APOL3	0.06663134389969293	-0.861097010936995
Normal	APOL6	0.027433912028961654	-0.6461549171225339
Normal	APOM	4.8009268946346255	-3.3009961458874266
Normal	APPL1	0.022442097459836115	0.10899905963126454
Normal	APTX	0.09837407143331411	-0.9728474920218358
Normal	AQP3	0.0015048355322075707	-0.14873569620039995
Normal	ARAP3	-0.04107915876108497	0.3768149364371301
Normal	ARFGAP2	0.01618066507350568	-0.3146586017513739
Normal	ARFRP1	0.004505340220707909	-0.025563341147589434
Normal	ARHGAP1	9.078120131417724e-05	0.07149113847899558
Normal	ARHGAP10	0.0831781057655482	-0.3593514074843369
Normal	ARHGAP21	0.005098573087145705	-0.05717709531614194
Normal	ARHGAP29	-0.04101474667828053	0.5814700090120593
Normal	ARHGAP9	0.09018606817336981	-0.3867965340535354
Normal	ARHGEF10L	0.06079997756757926	-0.119604234797981
Normal	ARHGEF11	0.005044752172621911	0.03622359187264858
Normal	ARHGEF26	-0.0368247605902195	0.799465395404619
Normal	ARHGEF3	0.013891950243326196	0.33982117130337297
Normal	ARHGEF7	-0.024972954828906727	0.24238212310531743
Normal	ARID1B	0.011468490982682355	-0.11032317981020241
Normal	ARID3A	2.0380304296370193	-3.2578820073194907
Normal	ARID4B	0.02308989409763706	-0.29235314713031324
Normal	ARIH1	-0.013501831129494091	0.02176036460932175
Normal	ARIH2	0.029888354845669138	-0.23769775727817172
Normal	ARL15	0.0102959823822756	0.04316876883755792
Normal	ARL3	0.17367924363554907	-0.3094285773052262
Normal	ARL6	0.11461716026680425	-0.1436528737818949
Normal	ARL6IP5	0.01593241165299947	-0.3690401620258322
Normal	ARL8A	-0.002707929497711003	0.1369028789703267
Normal	ARMC8	0.03629810724859711	-0.30582493976282465
Normal	ARPC1A	0.01636731618724481	-0.007738500938423115
Normal	ARPC3	0.01272210257220888	-0.6550109621926771
Normal	ARPC5	0.03965262074400398	-0.651425551984426
Normal	ARPP19	-0.006062896770292247	0.07353443849585387
Normal	ASAH1	0.0028456397832018147	0.00879833786913478
Normal	ASAP1	0.05412303054201278	-0.5460390556782265
Normal	ASB6	-0.21982435553788965	0.8561280201126003
Normal	ASF1A	0.028540813269824054	-0.34420471739819297
Normal	ASH2L	0.07038909745770915	-0.48242103637471606
Normal	ASPH	-0.024456083354864246	0.17798142480227108
Normal	ASPM	-0.16495475569686993	0.5194206296427587
Normal	ASPRV1	0.05848907381179356	-1.4204424715102122
Normal	ASPSCR1	0.1613282227670169	-0.13950227055892073
Normal	ASS1	0.018447633946501913	-0.10731441025053903
Normal	ATAD1	-0.007082730617599843	0.14586580135547275
Normal	ATAD2	0.03966797391620067	-0.6693931070228689
Normal	ATAD3A	-0.015456064629704988	-0.0932994928087749
Normal	ATAT1	180.27515730431475	-224.67996047044892
Normal	ATE1	-0.00984955257758619	0.3506643342542307
Normal	ATG13	0.006210356244148802	-0.09197491643045498
Normal	ATG2B	-0.05095200209782179	0.4701940869278496
Normal	ATG4A	-0.09806304384661536	1.0674565372068232
Normal	ATG4B	0.03086214417718627	-0.14180537027144
Normal	ATG7	0.06071101613164953	-0.2220584833072052
Normal	ATG9A	0.001234245748916641	0.015340988587354262
Normal	ATOX1	0.04036668684600182	-0.11831550150589401
Normal	ATP1B1	0.0028513590188363	0.1582760663340073
Normal	ATP2A2	0.029192714146537294	-0.9905006645542586
Normal	ATP2A3	0.10310887019912361	-0.8225697156267616
Normal	ATP6V0D1	0.009359690687734231	-0.21742396449101328
Normal	ATP6V1B1	0.11898904342024708	0.20267805825923296
Normal	ATP6V1B2	0.00042393088810211224	0.14628782086752892
Normal	ATP7A	0.0054660620941078064	0.10748206988359923
Normal	ATPAF1	0.24546671922022562	-1.5428944577616623
Normal	ATPAF2	-3.021650256117288	7.0648770713899935
Normal	ATR	-0.03648621687624768	0.25536322334389877
Normal	ATRX	0.030949712805466302	-0.39560659759060524
Normal	ATXN10	0.017892944980900622	-0.26958575758940817
Normal	AURKA	0.014684961905015037	-0.2892578580268274
Normal	AURKB	0.15766926212752547	-1.1991140095140744
Normal	AUTS2	0.1550247581105263	-0.5395581108562502
Normal	B3GAT3	0.10636651467863653	-0.682117841499704
Normal	BACH1	0.041061456226540186	-0.8218078496521204
Normal	BAG4	0.0678174626522226	-0.5684428666095311
Normal	BAK1	0.02397446608434203	-0.3981848133074939
Normal	BASP1	0.08706731415449014	-1.309173037256555
Normal	BAZ1A	0.03592932054814534	-1.0448853485446468
Normal	BAZ1B	0.033080882951227415	-0.9893531000643229
Normal	BBS2	-0.027018187833253174	0.5570131346427676
Normal	BCAM	0.03274617885055577	-0.15550347821757204
Normal	BCAR3	0.04045470801799118	-0.2693436937636421
Normal	BCAT1	0.09805855817083821	-0.5431391417450038
Normal	BCAT2	0.05009923797200445	0.25467027461480535
Normal	BCCIP	0.013654012322472703	-0.11997685711268746
Normal	BCL2L1	-0.028714432671245144	0.63897931081911
Normal	BCL2L11	-0.01601851214382695	0.017410696376588184
Normal	BCL2L15	1.1753649047332178	-0.8742764028991411
Normal	BCL7A	0.8407551847540454	-1.592259758461308
Normal	BCL7B	-0.01598821170714686	0.2436962859413817
Normal	BCS1L	-0.13114953065855675	1.0312100248263636
Normal	BDH1	0.09134951715659745	-0.0936655877832902
Normal	BDH2	0.12305325389151617	-0.3189755294649054
Normal	BICC1	0.06477108511069635	-0.35966320913097494
Normal	BIN3	0.0861931638055598	-0.12324525297891388
Normal	BIRC2	0.006420360507504681	0.056541200427587396
Normal	BIRC6	0.002999389922304456	-0.09575314670667968
Normal	BLMH	0.07045010676392494	-0.5053101032526013
Normal	BLVRB	0.003087328292264418	0.5578892627934515
Normal	BMP1	0.11137770134044005	-1.2286063832368752
Normal	BMP2K	0.04503112494736696	-0.37873640234875056
Normal	BOD1	0.025622046523311615	-0.22676257308049996
Normal	BOLA1	0.01577920855868779	0.09316175105219526
Normal	BOP1	0.031073209947259206	-0.4781618315844553
Normal	BPGM	0.005793118412182794	0.10020148917008363
Normal	BPHL	0.49977611512994896	-0.9953099571026327
Normal	BPIFB2	0.004689477762474274	-0.8666633921822887
Normal	BRAF	-0.04393191917851761	0.49195306123111465
Normal	BRAT1	0.0707678033656338	-0.39202022567604206
Normal	BRD3	-0.041019565711546455	0.251019569346186
Normal	BRD4	-0.012036474162283345	-0.10980499252642939
Normal	BRD8	0.01044443202184782	-0.10942455095928082
Normal	BRF1	-1.862977227528533	1.695464094401241
Normal	BRF2	5.98372631995856	-24.23101327486388
Normal	BRIX1	0.10896576284972619	-0.8514927779974698
Normal	BSG	-0.009322922526676408	0.145970009860418
Normal	BST2	0.01147751722851128	-0.9688309363780769
Normal	BTN3A3	0.038001126554203714	-0.23199474843207732
Normal	BUB1B	0.026882846195025335	-0.4753402370712778
Normal	BUB3	0.06947807394335574	-0.8609805572905173
Normal	C11orf52	164.12996800556235	-21.241412016302675
Normal	C11orf54	0.19817101190692954	-0.4242603229052387
Normal	C11orf68	0.01292082229202408	-0.05899827435868656
Normal	C12orf10	-0.0015395442189743826	0.014905277358501686
Normal	C12orf75	0.02653366804223169	-0.5674613172159382
Normal	C14orf119	-0.024733543838491936	0.0889472661423495
Normal	C15orf39	-0.07521117287617415	0.48472947668948557
Normal	C17orf75	0.3723424090248627	-1.017606469614306
Normal	C1QTNF7	0.2338756631423193	0.5226618000573922
Normal	C1orf50	-0.10057739864188868	0.3479821324613794
Normal	C2CD2L	-2.639416316827196	4.38962755693852
Normal	C2CD5	0.02729423008493095	-0.23300923101576526
Normal	C2orf49	0.03131302770745876	-0.18605438373761912
Normal	C2orf69	-0.00846944332457387	0.05856600600903263
Normal	C5orf22	-0.009531776390984348	-0.04612794010074848
Normal	C5orf51	0.0383555712875947	-0.3594747354027667
Normal	C6	0.08968224254757581	0.4966565429128428
Normal	C6orf58	0.002500870237815159	-0.6606792243187025
Normal	C7orf50	0.002305528851755576	-0.12712729452191696
Normal	C8B	337.62573798811883	-2.2751753552697824
Normal	C8orf82	0.02050872661192004	0.26705642745098657
Normal	C9orf40	84.41945345189417	-104.13747631957267
Normal	C9orf64	0.0912242573515737	-0.410882301567655
Normal	C9orf78	0.02985885922825153	-0.40028150468973944
Normal	CA12	0.03154094689380361	-0.8084283041730403
Normal	CA13	0.2608111842268324	-0.4906327107074289
Normal	CA3	0.04770001780918923	-0.8962843667057566
Normal	CA9	0.17509856919735128	-1.2696470647879272
Normal	CAAP1	-0.04248255112159088	0.21482265810454657
Normal	CAB39	0.021645544742014498	-0.5962782270943131
Normal	CAB39L	0.09023910729527225	0.1935382970165341
Normal	CACNB1	0.38595632532532587	-1.3511725016099807
Normal	CACYBP	0.04326205614819466	-0.722385692256062
Normal	CAD	0.050237236048663064	-0.48226127461286866
Normal	CADM3	0.28062648898089637	0.11540656830130168
Normal	CADM4	0.0019990727266820225	0.16523010215057635
Normal	CALB1	90.45951351106179	-1.7074804859045851
Normal	CALB2	0.12159284223896294	-0.6957392664216335
Normal	CALD1	0.01218900136214994	-0.3343627361103842
Normal	CALML5	0.009020073438962705	-0.9749314939201621
Normal	CAMK2A	0.5213182574764911	-0.9896006101605683
Normal	CAMK2B	1.2669349177348606	-0.7889785957917131
Normal	CAMK2D	0.07771228140759233	-0.809949697190413
Normal	CAMK2G	-0.012888362042658948	0.5163713333605221
Normal	CAMKMT	-1.9910222951299796	5.22536470700414
Normal	CAMSAP2	0.031409433091923435	-0.6022395633554133
Normal	CAND2	0.2500774369452675	-0.38917479717743036
Normal	CAPN14	0.009024160057077932	-0.15478967170561944
Normal	CAPN3	0.9038703614013673	-1.9528657207070745
Normal	CAPN7	0.01974536543778858	0.10476631037747529
Normal	CAPZB	-0.06701863056074309	1.9659846410706787
Normal	CARD17	0.18186229854965136	-0.5083833620207069
Normal	CARD6	0.04847396190578934	-0.3098168837354945
Normal	CARD9	10.697258433667086	-5.723369789484515
Normal	CARHSP1	0.012959433103549108	-0.15573219129093063
Normal	CASD1	0.32786136454250114	-0.8073911800729157
Normal	CASP10	0.09221182788403626	-0.6621848921045368
Normal	CASP14	0.08655094922875821	-1.5398779825950977
Normal	CASP4	0.06416780485272532	-1.2206691562967287
Normal	CASP9	0.054619488706920905	0.2536517385093662
Normal	CASQ1	0.030416919499220582	-1.4808297125427872
Normal	CBFA2T2	-2.2954928662118177	9.071248897224695
Normal	CBFA2T3	-13.504409423989383	4.65429437514958
Normal	CBLC	0.01849935246287605	-0.266164170545338
Normal	CBLL1	0.016733585167566102	-0.2075969937471869
Normal	CBR1	0.018645007038097027	-0.5238551309715203
Normal	CBR3	0.03401897119093999	-0.23215543015121637
Normal	CBR4	0.013512210169638232	0.4914791523688991
Normal	CBX4	-0.02675586763911948	0.018111468013543356
Normal	CBX5	0.05267378497941032	-0.6718451351243603
Normal	CBX8	3.744489120664532	-3.6872971264040912
Normal	CC2D1A	0.003064877462540968	0.16002673409858115
Normal	CC2D1B	0.011603276785097871	0.09755902947312853
Normal	CCAR2	0.02968519948638572	-0.31481707034099327
Normal	CCDC117	18.544636604149517	-28.022039835741815
Normal	CCDC127	-3.985190354378034	6.802800755807101
Normal	CCDC134	0.049581083648512665	-0.5251647830214281
Normal	CCDC25	0.0908508581896864	-0.720233357090121
Normal	CCDC43	-0.012247444750475508	0.002584668536296401
Normal	CCDC50	0.030369822225217342	-0.25038262304386605
Normal	CCDC58	-0.06878817058825422	0.3220505880835731
Normal	CCDC86	0.07296460522962733	-0.7670954689888678
Normal	CCDC88A	0.08768619502111095	-0.5769889779104058
Normal	CCL19	-0.0057781380758278374	0.09129889698913181
Normal	CCL5	0.027620525209358728	-0.7388578791132406
Normal	CCM2	0.059230633624005234	-0.24969947260722167
Normal	CCNA2	-0.00651984358898965	-0.5621049476784006
Normal	CCNB1	0.02872661538900494	-0.9273155166041802
Normal	CCNB2	-0.04705190361600503	0.04422454437275595
Normal	CCND1	0.008126465644733384	-0.5695532173247699
Normal	CCNT1	0.02353410838116352	-0.4910457033748927
Normal	CD109	-0.001029214403321205	0.055649202181859876
Normal	CD200	0.026653872836684293	0.20227203935243512
Normal	CD247	0.3431973448590655	-0.6326307301347804
Normal	CD274	0.0866718652409312	-0.37306956127135427
Normal	CD300A	0.16613128353139237	-0.5165163706043583
Normal	CD3EAP	0.10417270632249205	-0.4797386160918506
Normal	CD3G	0.32988881392181213	-0.39601186904346547
Normal	CD4	0.07880511706669412	-0.7448297691208268
Normal	CD40	0.07952882560238769	-0.9040467468693324
Normal	CD44	0.006532515228585929	-0.6820647146825235
Normal	CD58	0.018344429381166077	-0.2836914928306352
Normal	CD74	0.003580000701943954	-1.1476609228942927
Normal	CDAN1	-0.8879671430507616	2.7616244125184664
Normal	CDC16	0.040712407150555206	-0.6387359846210015
Normal	CDC20	0.037019887180606594	-0.49840895936790214
Normal	CDC37	0.006803504414087451	-0.3565010481672971
Normal	CDC37L1	0.05160673577153805	-0.2700210293131237
Normal	CDC40	0.06887911142711113	-0.5707922223985907
Normal	CDC42EP1	-0.0018242926216041659	0.14799030434560412
Normal	CDC5L	0.02820741909842235	-0.5523213730293081
Normal	CDC73	0.02589826604493958	-0.43510466132040415
Normal	CDCA5	0.11532165826531159	-0.5859212807524821
Normal	CDCA7L	-0.12212434167831282	0.23014637884920466
Normal	CDCA8	0.08315105529525152	-0.46682668403988714
Normal	CDH11	0.10533955368009336	-0.827808673605383
Normal	CDH3	0.010394018475818856	-0.6756318642817455
Normal	CDK1	0.07887449155135554	-1.0346002946903754
Normal	CDK2	0.05654937678657123	-0.6226331822784648
Normal	CDK5	0.011564853397738124	-0.18504788071184233
Normal	CDK5RAP2	-0.019446279031359273	0.2563873184489794
Normal	CDK5RAP3	0.07487950406191705	-0.8757719762466033
Normal	CDK6	0.021736669716919874	-0.6170936018976299
Normal	CDK9	0.040865120679846094	-0.7211003224931972
Normal	CDKAL1	0.003423418204818788	-0.11732265031803547
Normal	CDKN1A	0.0027917879012572663	-0.5265446300736937
Normal	CDKN1B	0.019796447640561224	-0.01482030204823405
Normal	CDKN2A	-0.1814177600212596	0.19271041038005038
Normal	CDKN2B	-0.03895106530878087	1.1860841462094203
Normal	CDKN2C	0.06962392294065814	0.1578093379064137
Normal	CDNF	1.617952272917952	-1.5593433868204793
Normal	CDR2L	-0.05465501009035737	0.14378623715378563
Normal	CDSN	0.11696179854737147	-1.48042037621545
Normal	CDV3	0.010636951751917664	-0.7069135443908298
Normal	CEACAM6	-0.0041289433099645535	0.5662855571712179
Normal	CEACAM7	0.02841993019804352	-0.39342499504192496
Normal	CEBPB	0.015920831552587885	-0.5211132325221726
Normal	CEBPZ	0.03263435187411649	-1.0439079692695499
Normal	CEBPZOS	0.08441560168194555	-0.3143836812249267
Normal	CELF2	0.054028606772474404	-0.26139154751250654
Normal	CELSR1	0.015949049664702467	-0.11435264015621346
Normal	CEMIP	0.028589261948439432	-0.8196960058271452
Normal	CENPB	-0.012283944953680433	-0.03472499305660666
Normal	CENPE	-0.049802298910428984	-0.43864706557521344
Normal	CENPF	-0.011795888115010571	-0.029986673010910462
Normal	CENPL	-0.05549333843204671	-0.08070280648573189
Normal	CEP170	0.11142945420253078	-0.735790641326801
Normal	CEP55	0.07693159326313127	-0.7933585589390945
Normal	CEP78	-0.013529278422352669	0.1674610087627882
Normal	CERS4	0.03501066275283363	-0.5950557720651294
Normal	CERS6	0.038073665022929415	-0.7039766941724104
Normal	CFAP36	0.05126948597493423	-0.1717554265284163
Normal	CFDP1	0.04835483083382981	-0.5166869205231298
Normal	CGGBP1	0.030351989780585325	-0.2820357095050689
Normal	CGNL1	0.09429075503886339	-0.34994266433160715
Normal	CHAD	1.4765277919857074	-2.173691233476427
Normal	CHADL	3.17413665189831	-3.814173780305245
Normal	CHAF1A	0.16411914239873898	-1.0794477703904992
Normal	CHAF1B	-0.06892008944135335	-0.11893060807244125
Normal	CHCHD2	0.0014197632216935425	-0.2360291890370939
Normal	CHCHD4	0.04114303990909557	-0.007642621937881215
Normal	CHCHD7	-0.30214746012462745	1.4942593525306782
Normal	CHD1L	0.007600034912739899	-0.17759859203215517
Normal	CHD8	-0.02776493544019228	0.4218292618691474
Normal	CHDH	0.7010804393397498	-0.35310237210915674
Normal	CHEK1	0.20783729197401726	-0.48686950397571643
Normal	CHEK2	0.053346412634147564	-0.5555836076583625
Normal	CHKB	-3.7130898103213252	2.7285854765088864
Normal	CHL1	0.07266191287434746	0.12882887326108586
Normal	CHML	0.037435419591819195	-0.39276527232316494
Normal	CHMP1B	-0.009178806974334713	0.3175700418398339
Normal	CHMP5	0.012731039712071193	-0.1881186057179737
Normal	CHMP7	0.029857519327611097	-0.2182340983118672
Normal	CHORDC1	0.08811348747677501	-0.7444624291824357
Normal	CHP1	-0.004810759000652736	0.3174621211941354
Normal	CHRD	30.04317905208535	-26.47486889753997
Normal	CHST11	0.07095437224728396	-0.452593410266935
Normal	CHST14	4.798985617789875	-8.99802727303505
Normal	CHST2	-0.039571479010355466	-0.7342928344255419
Normal	CHSY1	0.06226878120858913	-0.8357946493067709
Normal	CHTF18	0.17087167368358433	-0.38827401499160996
Normal	CHUK	0.03241639521858354	-0.30690502237133066
Normal	CHURC1	-0.05441338953330108	0.6650574196849879
Normal	CISD3	-0.3063031998195013	1.3777248523684786
Normal	CIZ1	-0.028718419076640127	0.35149477355007913
Normal	CKAP2L	0.046595179933527874	-0.2063928105610351
Normal	CKAP4	0.03126835051142401	-1.3376839720556204
Normal	CKAP5	0.02378997371513342	-0.6824386361661595
Normal	CKMT2	0.06811424696376908	-1.2117631081917466
Normal	CKS1B	0.11304078681039838	-1.1352385054244587
Normal	CLASP2	0.062084341016798265	-0.29866697549422533
Normal	CLC	0.30225896158902965	-0.6003456398630386
Normal	CLCA4	0.00795736658434294	-0.6552613568990913
Normal	CLDN1	0.02257206726525342	-1.496723483741062
Normal	CLEC2B	0.07868220311521976	-1.2020520605705745
Normal	CLK2	-0.16739486862034514	1.7712830774041026
Normal	CLNS1A	0.018930855582963386	-0.333475620773567
Normal	CLPB	0.03089146663884976	-0.2090720049260361
Normal	CLPP	-0.02385835281535213	0.2568211232941397
Normal	CLSTN1	0.013479417765676398	-0.9396789854735215
Normal	CLTB	0.006733373063448856	-0.5286096454898863
Normal	CLUAP1	-0.15173820572710187	0.3946785828601187
Normal	CMA1	0.10301401408373903	0.2825434699776682
Normal	CMC1	-4.304952819529555	4.587575574296911
Normal	CMC2	-0.48491087735693933	0.6787779120321215
Normal	CMPK2	0.10778432160886763	-0.6377423320531285
Normal	CMSS1	0.10412366489672097	-0.8163919148878633
Normal	CMTR1	0.03234332322689837	-0.6283899259432081
Normal	CNBP	0.00021455051629535227	-0.333060101402184
Normal	CNN2	0.023140785913573103	-1.2137506897495542
Normal	CNOT4	-0.02852185886608279	0.2576594436836699
Normal	CNOT7	0.043546252962157236	-0.3403725133759461
Normal	CNTFR	0.07959729537120326	0.6822329279086761
Normal	COA4	-0.045889569795485315	0.7990991737607909
Normal	COA5	-0.0606070516753321	0.9650710606059565
Normal	COA6	-0.08093978904086381	0.7154935587485118
Normal	COBLL1	0.08130040807799528	-0.4570899602341884
Normal	COIL	0.010254971518569387	-0.24385470487869657
Normal	COL10A1	0.043823424330830245	-0.9046100995617842
Normal	COL11A1	0.1903099279244338	-0.9209616099902169
Normal	COL12A1	0.013709796200789345	-1.4587709503820727
Normal	COL14A1	0.015019378456673154	0.22312245707318942
Normal	COL17A1	0.007232003807387002	-1.2849868020882478
Normal	COL1A2	0.0022924428681137783	-0.6082570445057062
Normal	COL28A1	0.10240294538107832	0.6005336139749322
Normal	COL2A1	0.3811517016528128	-0.9875394130634214
Normal	COL3A1	0.001108540780295759	-0.9556047031648172
Normal	COL5A1	0.02842617456980363	-0.8015979850965841
Normal	COL5A2	0.011719057490553967	-1.3310487160942412
Normal	COL7A1	0.011147754318741248	-0.5776672314327054
