Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	ErbB signaling pathway Homo sapiens hsa04012	15/87	1.9216061396090604e-05	0.0004786546202298932	0	0	4.095133125864454	44.47217969507844	STAT5A;MAP2K4;SHC1;EGF;PRKCA;EGFR;CRKL;MAPK10;PAK1;ERBB2;EIF4EBP1;MAPK1;GRB2;NCK1;MAPK3
KEGG_2016	Fatty acid degradation Homo sapiens hsa00071	10/44	4.0904871938821865e-05	0.0008732846718930049	0	0	5.763066836641777	58.23153368916703	GCDH;ECHS1;ECI2;CYP4A11;ACSL5;ACADM;ACAA1;CPT1B;ACADSB;ADH6
KEGG_2016	Glyoxylate and dicarboxylate metabolism Homo sapiens hsa00630	8/28	4.1433214359887094e-05	0.0008732846718930049	0	0	7.8273944387229655	78.98958521087933	PCCA;GLDC;GLYCTK;AFMID;AMT;HOGA1;AGXT;MUT
KEGG_2016	Focal adhesion Homo sapiens hsa04510	24/202	5.483131985281763e-05	0.0010731272599765738	0	0	2.6603447261603623	26.101304526509214	VASP;FLT1;SHC1;CAV2;ITGA3;EGF;LAMB2;FLT4;PRKCA;ARHGAP5;EGFR;CRKL;MAPK10;PAK1;CCND1;COL4A2;PDGFD;CHAD;ERBB2;MAPK1;GRB2;TLN2;MET;MAPK3
KEGG_2016	Non-small cell lung cancer Homo sapiens hsa05223	10/56	0.00034474739653514864	0.006297385776708714	0	0	4.256965944272446	33.93950639463332	CDK6;CCND1;EGF;ERBB2;MAPK1;PRKCA;GRB2;FHIT;EGFR;MAPK3
KEGG_2016	HIF-1 signaling pathway Homo sapiens hsa04066	14/103	0.0004892275802238826	0.00792882893874527	0	0	3.0860802235547533	23.524210570145737	EGLN1;FLT1;ANGPT2;EGF;PRKCA;ENO1;ENO2;EGFR;ERBB2;EIF4EBP1;PGK1;MAPK1;PDK1;MAPK3
KEGG_2016	PPAR signaling pathway Homo sapiens hsa03320	11/69	0.0004919346421849255	0.00792882893874527	0	0	3.71532131661442	28.300214350060465	FABP1;ACOX2;FABP5;FABP7;ACSL5;CD36;ACADM;ACAA1;CPT1B;CYP8B1;PCK2
KEGG_2016	Arginine and proline metabolism Homo sapiens hsa00330	9/50	0.0006365483324596179	0.009485404058427654	0	0	4.29519738496354	31.610291288658342	GATM;DAO;CKM;P4HA1;SAT2;HOGA1;ALDH18A1;PRODH2;AGMAT
KEGG_2016	Proximal tubule bicarbonate reclamation Homo sapiens hsa04964	6/23	0.0006668109690739339	0.009485404058427654	0	0	6.893416359349495	50.41158111249655	SLC9A3;GLUD1;SLC25A10;ATP1A1;ATP1B1;PCK2
KEGG_2016	Peroxisome Homo sapiens hsa04146	12/83	0.0006923652597392449	0.009485404058427654	0	0	3.3121167543003627	24.096963998497014	HMGCL;PHYH;DAO;ACOX2;ECI2;PXMP2;ACSL5;PIPOX;HSD17B4;CROT;ACAA1;AGXT
KEGG_2016	Mineral absorption Homo sapiens hsa04978	9/51	0.0007398723380892419	0.009653572411259631	0	0	4.192709867452137	30.225383386123106	SLC9A3;SLC40A1;MT1F;MT1H;ATP1A1;ATP2B1;ATP1B1;SLC8A1;SLC26A6
KEGG_2016	Endocytosis Homo sapiens hsa04144	25/259	0.0009753947263032443	0.01214809795486768	0	0	2.1039393287820958	14.585913534804794	FLT1;ZFYVE9;ARPC1B;VPS4B;PRKCZ;EGFR;EEA1;PARD6B;SNX2;LDLRAP1;SH3GL1;CAV2;EGF;HLA-B;ARAP3;STAM;HSPA2;HLA-F;HLA-G;HLA-E;EHD4;RAB31;RAB5A;CHMP7;MET
KEGG_2016	Glioma Homo sapiens hsa05214	10/65	0.001165160025040733	0.013880602037441776	0	0	3.5586828032648468	24.038535225352334	CDK6;CCND1;SHC1;EGF;MAPK1;CALML3;PRKCA;GRB2;EGFR;MAPK3
KEGG_2016	Alanine, aspartate and glutamate metabolism Homo sapiens hsa00250	7/35	0.0013292410766330698	0.015175502291560882	0	0	4.885030864197532	32.3542780929039	GLUD1;PPAT;GPT2;GFPT1;ABAT;AGXT;ASS1
KEGG_2016	Central carbon metabolism in cancer Homo sapiens hsa05230	10/67	0.0014781726913417085	0.016200772697105126	0	0	3.4334546376260566	22.37564746954482	PKM;PGAM1;ERBB2;MAPK1;SLC16A3;MET;EGFR;PFKP;PDK1;MAPK3
KEGG_2016	Cell adhesion molecules (CAMs) Homo sapiens hsa04514	16/142	0.0016068667233147132	0.01643917613957422	0	0	2.4915525227051707	16.029326242474383	CD274;SDC4;HLA-B;HLA-F;HLA-G;HLA-E;CDH5;CLDN10;CDH4;OCLN;PECAM1;HLA-DRA;CD34;NEO1;HLA-DPA1;JAM3
KEGG_2016	Protein processing in endoplasmic reticulum Homo sapiens hsa04141	18/169	0.001619918816673372	0.01643917613957422	0	0	2.3406909193651755	15.039826850278425	PDIA3;NGLY1;CUL1;DERL1;HSPA2;CKAP4;PDIA4;MAPK10;ATXN3;HSPH1;BAG2;CANX;ERP29;PLAA;FBXO6;P4HB;CRYAA;SIL1
KEGG_2016	Endocrine and other factor-regulated calcium reabsorption Homo sapiens hsa04961	8/47	0.0018389635019482587	0.01799557141192224	0	0	4.010034592938816	25.25741613823051	CALB1;PLCB4;PRKCA;PTH1R;ATP1A1;ATP2B1;ATP1B1;SLC8A1
KEGG_2016	Regulation of actin cytoskeleton Homo sapiens hsa04810	21/214	0.0019560671859690324	0.018481462377776373	0	0	2.1384577109046266	13.337174450423934	CYFIP2;CYFIP1;ITGA3;EGF;ARPC1B;IQGAP1;FGF1;EGFR;CRKL;PAK1;DIAPH2;RRAS;ABI2;PDGFD;TMSB4X;MAPK1;PIP4K2C;EZR;ARHGEF7;MYH10;MAPK3
KEGG_2016	Allograft rejection Homo sapiens hsa05330	7/38	0.00219594849200324	0.02005632956029625	0	0	4.411589008363202	27.003959285006612	HLA-B;FAS;HLA-DRA;HLA-F;HLA-G;HLA-DPA1;HLA-E
KEGG_2016	Thyroid hormone synthesis Homo sapiens hsa04918	10/71	0.0023087132070378604	0.02040604576543141	0	0	3.2076333553266	19.473750477322515	GPX1;PLCB4;PAX8;IYD;GPX3;CANX;PRKCA;ATP1A1;ATP1B1;PDIA4
KEGG_2016	Pentose phosphate pathway Homo sapiens hsa00030	6/29	0.002441570609619935	0.02090594834487069	0	0	5.093525179856115	30.638133367179943	GPI;TALDO1;IDNK;ALDOC;ALDOB;PFKP
KEGG_2016	Chronic myeloid leukemia Homo sapiens hsa05220	10/73	0.0028457852626495865	0.02362864127169657	0	0	3.105476108572084	18.204040816684078	STAT5A;SMAD4;CDK6;CCND1;CTBP2;SHC1;MAPK1;GRB2;CRKL;MAPK3
KEGG_2016	Arachidonic acid metabolism Homo sapiens hsa00590	9/62	0.003054755047066592	0.024617731849889597	0	0	3.320599105232445	19.22977494215315	GGT5;CYP2J2;GPX1;GPX3;CYP4F2;CYP4A11;CYP4F3;TBXAS1;LTA4H
KEGG_2016	Gastric acid secretion Homo sapiens hsa04971	10/74	0.00314937573219982	0.02465511287493573	0	0	3.0567917956656347	17.608805114909032	PLCB4;KCNJ10;GNAI3;KCNJ16;CALML3;PRKCA;ATP1A1;ATP1B1;EZR;KCNJ1
KEGG_2016	Graft-versus-host disease Homo sapiens hsa05332	7/41	0.003444655973054626	0.024995624557323858	0	0	4.021695715323166	22.806759878595066	HLA-B;FAS;HLA-DRA;HLA-F;HLA-G;HLA-DPA1;HLA-E
KEGG_2016	Bladder cancer Homo sapiens hsa05219	7/41	0.003444655973054626	0.024995624557323858	0	0	4.021695715323166	22.806759878595066	RPS6KA5;CCND1;EGF;ERBB2;MAPK1;EGFR;MAPK3
KEGG_2016	beta-Alanine metabolism Homo sapiens hsa00410	6/31	0.0034820812366784114	0.024995624557323858	0	0	4.685549845837616	26.5207983246035	ALDH6A1;ECHS1;DPYS;ABAT;ACADM;HIBCH
KEGG_2016	MAPK signaling pathway Homo sapiens hsa04010	23/255	0.0036231436210976756	0.024995624557323858	0	0	1.948433667580436	10.951002355974827	MAP2K4;EGF;CACNA2D1;PRKCA;HSPA2;FGF1;DUSP9;EGFR;CRKL;MAPK10;PAK1;PPM1B;RPS6KA5;RRAS;TAOK3;RASA1;RAPGEF2;FAS;MAPK1;GRB2;TAB2;MAP4K3;MAPK3
KEGG_2016	Phagosome Homo sapiens hsa04145	16/154	0.0036706224347328904	0.024995624557323858	0	0	2.2734510211145724	12.74813568454925	COLEC12;TUBAL3;HLA-B;TAP1;TCIRG1;HLA-F;HLA-G;HLA-E;EEA1;LAMP1;CANX;HLA-DRA;CD36;SEC22B;RAB5A;HLA-DPA1
KEGG_2016	Axon guidance Homo sapiens hsa04360	14/127	0.0037402211928842283	0.024995624557323858	0	0	2.427548259892705	13.566621759605114	SEMA5B;SEMA4D;UNC5B;GNAI3;EFNB2;EFNA1;PAK1;RASA1;PLXNA1;MAPK1;PLXNB1;MET;NCK1;MAPK3
KEGG_2016	Ras signaling pathway Homo sapiens hsa04014	21/227	0.003951299215020143	0.025777523450369502	0	0	2.002123153008898	11.079170592727857	FLT1;ANGPT2;SHC1;EGF;FLT4;CALML3;PRKCA;RASAL2;FGF1;EGFR;EFNA1;MAPK10;PAK1;RRAS;PDGFD;RASA1;MAPK1;GRB2;RAB5A;MET;MAPK3
KEGG_2016	Type I diabetes mellitus Homo sapiens hsa04940	7/43	0.004536786416045999	0.028908825069688462	0	0	3.797868084133517	20.491535321106586	HLA-B;FAS;HLA-DRA;HLA-F;HLA-G;HLA-DPA1;HLA-E
KEGG_2016	Pancreatic cancer Homo sapiens hsa05212	9/66	0.004685901723425539	0.02918038800496813	0	0	3.0869234943027672	16.555778550671622	MAPK10;SMAD4;CDK6;CCND1;EGF;ERBB2;MAPK1;EGFR;MAPK3
KEGG_2016	Hepatitis B Homo sapiens hsa05161	15/146	0.005344387263820134	0.0325413802285937	0	0	2.2437521776313707	11.738657066635337	STAT5A;MAP2K4;SMAD4;APAF1;PRKCA;DDB2;IFIH1;MAPK10;CDK6;CCND1;MAPK1;FAS;GRB2;TLR3;MAPK3
KEGG_2016	SNARE interactions in vesicular transport Homo sapiens hsa04130	6/34	0.005615566612054625	0.033449244602238415	0	0	4.18286595213625	21.676501417003188	SEC22B;SNAP29;VAMP5;STX11;VTI1B;BET1
KEGG_2016	Melanoma Homo sapiens hsa05218	9/71	0.007595184069113267	0.0442783071263199	0	0	2.8372297971400067	13.846364920444362	CDK6;CCND1;EGF;PDGFD;MAPK1;FGF1;MET;EGFR;MAPK3
KEGG_2016	Type II diabetes mellitus Homo sapiens hsa04930	7/48	0.00839564673837138	0.04694708584313792	0	0	3.3338351902037537	15.935872073229715	MAPK10;PKM;PRKCE;MAPK1;IRS2;PRKCZ;MAPK3
KEGG_2016	Fatty acid metabolism Homo sapiens hsa01212	7/48	0.00839564673837138	0.04694708584313792	0	0	3.3338351902037537	15.935872073229715	ECHS1;ACSL5;ACADM;ACAA1;CPT1B;ACADSB;MCAT
KEGG_2016	AGE-RAGE signaling pathway in diabetic complications Homo sapiens hsa04933	11/101	0.010439028447973168	0.0539586259663347	0	0	2.3902777777777784	10.904934268561476	STAT5A;MAPK10;SMAD4;PLCB4;CCND1;COL4A2;PRKCE;MAPK1;PRKCA;PRKCZ;MAPK3
KEGG_2016	Choline metabolism in cancer Homo sapiens hsa05231	11/101	0.010439028447973168	0.0539586259663347	0	0	2.3902777777777784	10.904934268561476	MAPK10;SLC44A4;PCYT1A;EGF;PDGFD;EIF4EBP1;MAPK1;PRKCA;GRB2;EGFR;MAPK3
KEGG_2016	Butanoate metabolism Homo sapiens hsa00650	5/28	0.010686322404333004	0.0539586259663347	0	0	4.240246406570842	19.24559068099895	HMGCL;ECHS1;ACSM3;ABAT;L2HGDH
KEGG_2016	Gap junction Homo sapiens hsa04540	10/88	0.010743544450028649	0.0539586259663347	0	0	2.5062845651080945	11.362116315746071	PLCB4;TUBAL3;EGF;PDGFD;GNAI3;MAPK1;PRKCA;GRB2;EGFR;MAPK3
KEGG_2016	Sulfur relay system Homo sapiens hsa04122	3/10	0.01083111105163653	0.0539586259663347	0	0	8.34923887587822	37.78308314616178	NFS1;TST;URM1
KEGG_2016	Sulfur metabolism Homo sapiens hsa00920	3/10	0.01083111105163653	0.0539586259663347	0	0	8.34923887587822	37.78308314616178	TST;BPNT1;SUOX
KEGG_2016	Aldosterone-regulated sodium reabsorption Homo sapiens hsa04960	6/39	0.011079645308496162	0.05421112168799908	0	0	3.5481640661496776	15.976125356164598	MAPK1;PRKCA;ATP1A1;ATP1B1;KCNJ1;MAPK3
KEGG_2016	Thyroid cancer Homo sapiens hsa05216	5/29	0.012403982792515991	0.05909410214280589	0	0	4.063355578370978	17.83706502865368	CCND1;TFG;PAX8;MAPK1;MAPK3
KEGG_2016	Pyruvate metabolism Homo sapiens hsa00620	6/40	0.012508970526579349	0.05909410214280589	0	0	3.4436249319871832	15.087585767803338	LDHB;ACSS2;PKM;PC;HAGH;PCK2
KEGG_2016	Endometrial cancer Homo sapiens hsa05213	7/52	0.012896679003552307	0.0598930516436158	0	0	3.036854138088706	13.212700774516584	CCND1;EGF;ERBB2;MAPK1;GRB2;EGFR;MAPK3
KEGG_2016	Pyrimidine metabolism Homo sapiens hsa00240	11/105	0.013737768131929827	0.06273580780247955	0	0	2.2880802707930368	9.810387707023486	DCTD;ENTPD1;POLA2;NME6;DPYS;PRIM1;NT5C1A;POLD2;CMPK2;NT5C2;DCK
KEGG_2016	Autoimmune thyroid disease Homo sapiens hsa05320	7/53	0.014249772208889809	0.06282803709432573	0	0	2.9706790123456788	12.628399133707404	HLA-B;FAS;HLA-DRA;HLA-F;HLA-G;HLA-DPA1;HLA-E
KEGG_2016	Citrate cycle (TCA cycle) Homo sapiens hsa00020	5/30	0.014299294770399628	0.06282803709432573	0	0	3.900616016427105	16.5680422903135	ACLY;PC;SUCLG2;SUCLG1;PCK2
KEGG_2016	Sphingolipid signaling pathway Homo sapiens hsa04071	12/120	0.014614227055616715	0.06282803709432573	0	0	2.1731586809146277	9.183246525196127	MAPK10;ABCC1;PLCB4;SPHK2;PRKCE;TRADD;GNAI3;MAPK1;PRKCA;DEGS1;PRKCZ;MAPK3
KEGG_2016	Arginine biosynthesis Homo sapiens hsa00220	4/20	0.014754386166313409	0.06282803709432573	0	0	4.873076923076923	20.545939401292863	GLUD1;ACY1;GPT2;ASS1
KEGG_2016	Aminoacyl-tRNA biosynthesis Homo sapiens hsa00970	8/66	0.014904461354493328	0.06282803709432573	0	0	2.693703611633936	11.3299724602452	NARS;YARS;DARS;WARS;KARS;QARS;SARS;HARS
KEGG_2016	Fructose and mannose metabolism Homo sapiens hsa00051	5/32	0.018651457141730745	0.07743180692173067	0	0	3.6113012396379953	14.379591244459439	TPI1;MPI;ALDOC;ALDOB;PFKP
KEGG_2016	Adipocytokine signaling pathway Homo sapiens hsa04920	8/70	0.02067941335181633	0.08456954117011455	0	0	2.51938473804857	9.771727460848306	MAPK10;TRADD;ACSL5;IRS2;CD36;CPT1B;CAMKK1;PCK2
KEGG_2016	Epstein-Barr virus infection Homo sapiens hsa05169	17/202	0.02110043183277752	0.08502232826736822	0	0	1.799247064111929	6.942326016520616	MAP2K4;ENTPD1;CR2;TRADD;HLA-B;HSPA2;HLA-F;HLA-G;SND1;HLA-E;MAPK10;HLA-DRA;TAB2;VIM;YWHAG;HLA-DPA1;YWHAH
KEGG_2016	Viral myocarditis Homo sapiens hsa05416	7/59	0.02455227058332255	0.0974974223163823	0	0	2.627077397910732	9.738447032000536	CCND1;HLA-B;HLA-DRA;HLA-F;HLA-G;HLA-DPA1;HLA-E
KEGG_2016	Adherens junction Homo sapiens hsa04520	8/74	0.02788590247646568	0.1091533896935942	0	0	2.3661954248977937	8.470113606474731	SMAD4;PTPRB;ERBB2;MAPK1;IQGAP1;MET;EGFR;MAPK3
KEGG_2016	Amino sugar and nucleotide sugar metabolism Homo sapiens hsa00520	6/48	0.02881894146496292	0.11121676001971603	0	0	2.7865218029657908	9.883019347570514	GPI;MPI;HEXA;GFPT1;PGM3;NANS
KEGG_2016	Adrenergic signaling in cardiomyocytes Homo sapiens hsa04261	13/148	0.029871807078810843	0.11248404661212832	0	0	1.8826623725174452	6.609726647204278	CACNA2D1;GNAI3;CALML3;PRKCA;ATP1A1;ATP2B1;ATP1B1;SLC8A1;RPS6KA5;PLCB4;MAPK1;RAPGEF4;MAPK3
KEGG_2016	Leukocyte transendothelial migration Homo sapiens hsa04670	11/118	0.029968377382063382	0.11248404661212832	0	0	2.0087085811384875	7.045771409461987	VASP;CDH5;CLDN10;OCLN;PECAM1;GNAI3;PRKCA;EZR;ARHGAP5;RAPGEF4;JAM3
KEGG_2016	Colorectal cancer Homo sapiens hsa05210	7/62	0.031247970174739573	0.11570194361998165	0	0	2.4833894500561167	8.606933290024973	MAPK10;SMAD4;CCND1;MSH3;MAPK1;APPL1;MAPK3
KEGG_2016	Protein digestion and absorption Homo sapiens hsa04974	9/90	0.03190204118905665	0.11654879047735366	0	0	2.169530355097365	7.4742170997990085	SLC9A3;MME;SLC7A8;COL4A2;XPNPEP2;SLC3A2;ATP1A1;ATP1B1;SLC8A1
KEGG_2016	GnRH signaling pathway Homo sapiens hsa04912	9/91	0.03392944328007645	0.1215919808181379	0	0	2.142959517224038	7.250643755565638	MAPK10;MAP2K4;PLCB4;MAPK1;CALML3;PRKCA;GRB2;EGFR;MAPK3
KEGG_2016	Pathways in cancer Homo sapiens hsa05200	28/397	0.03417000920801685	0.1215919808181379	0	0	1.4882522747414646	5.0249453139356755	CTBP2;GNAI3;FGF1;EGFR;CRKL;CKS1B;TFG;CCND1;ERBB2;MAPK1;APPL1;MAPK3;EGLN1;STAT5A;SMAD4;ITGA3;EGF;LAMB2;PRKCA;MAPK10;PLCB4;CDK6;PAX8;COL4A2;MSH3;FAS;GRB2;MET
KEGG_2016	Alzheimer's disease Homo sapiens hsa05010	14/168	0.03663917170439325	0.1287068339359455	0	0	1.7773904851625058	5.877185756224169	APAF1;MME;NDUFA10;COX4I2;NDUFA4L2;CALML3;NDUFC1;PLCB4;NDUFS4;NDUFS2;MAPK1;FAS;NDUFS1;MAPK3
KEGG_2016	Hippo signaling pathway Homo sapiens hsa04390	13/153	0.037635410859095615	0.13053294399230628	0	0	1.8149438036084	5.952670643427657	WWTR1;SMAD4;FGF1;MPP5;PRKCZ;PARD6B;CCND1;RASSF6;TP53BP2;NF2;YWHAG;LLGL2;YWHAH
KEGG_2016	Fc gamma R-mediated phagocytosis Homo sapiens hsa04666	9/93	0.0382470168050684	0.13099603255735928	0	0	2.091715758468336	6.826711205055193	VASP;PAK1;SPHK2;ARPC1B;PRKCE;MAPK1;PRKCA;CRKL;MAPK3
KEGG_2016	Shigellosis Homo sapiens hsa05131	7/65	0.03906897848254125	0.13215926054588026	0	0	2.3545657726692206	7.634506495166285	MAPK10;RIPK2;ARPC1B;RHOG;MAPK1;CRKL;MAPK3
KEGG_2016	Insulin signaling pathway Homo sapiens hsa04910	12/139	0.04025576680668744	0.13323167837627964	0	0	1.8461839116025696	5.930869528108499	MAPK10;SHC1;EIF4EBP1;MAPK1;CALML3;IRS2;GRB2;PYGL;PRKCZ;CRKL;PCK2;MAPK3
KEGG_2016	Lysine degradation Homo sapiens hsa00310	6/52	0.04063724179124637	0.13323167837627964	0	0	2.5436793422404933	8.147583874233732	GCDH;HYKK;ECHS1;PIPOX;PLOD1;AASS
KEGG_2016	Dorso-ventral axis formation Homo sapiens hsa04320	4/27	0.0408447481153558	0.13323167837627964	0	0	3.388717948717949	10.837042164703133	MAPK1;GRB2;EGFR;MAPK3
KEGG_2016	Renal cell carcinoma Homo sapiens hsa05211	7/66	0.041935957878410986	0.13518179363158367	0	0	2.314535816419056	7.340808729207836	EGLN1;PAK1;MAPK1;GRB2;MET;CRKL;MAPK3
KEGG_2016	TNF signaling pathway Homo sapiens hsa04668	10/110	0.043234612714948564	0.1377474870220454	0	0	1.9526315789473685	6.133438163523428	MAPK10;MAP2K4;BAG4;RPS6KA5;MLKL;TRADD;MAPK1;FAS;TAB2;MAPK3
KEGG_2016	Viral carcinogenesis Homo sapiens hsa05203	16/205	0.0447546860946499	0.14095154011418473	0	0	1.6554967666078777	5.142898582649214	STAT5A;TRADD;HLA-B;HLA-F;HLA-G;SND1;HLA-E;CDK6;PKM;CCND1;MAPK1;HIST3H2BB;GRB2;YWHAG;YWHAH;MAPK3
KEGG_2016	Phenylalanine metabolism Homo sapiens hsa00360	3/17	0.047602206171385435	0.14473872352828218	0	0	4.1730825526932085	12.706519622977915	MIF;GLYAT;HPD
KEGG_2016	Primary bile acid biosynthesis Homo sapiens hsa00120	3/17	0.047602206171385435	0.14473872352828218	0	0	4.1730825526932085	12.706519622977915	ACOX2;HSD17B4;CYP8B1
KEGG_2016	PI3K-Akt signaling pathway Homo sapiens hsa04151	24/341	0.048033377178628316	0.14473872352828218	0	0	1.4828017903446908	4.501577385575901	FLT1;ANGPT2;ITGA3;EGF;LAMB2;FLT4;PRKCA;FGF1;EGFR;EFNA1;CDK6;CCND1;COL4A2;PDGFD;CHAD;EIF4EBP1;THEM4;MAPK1;GRB2;MET;YWHAG;PCK2;YWHAH;MAPK3
KEGG_2016	Epithelial cell signaling in Helicobacter pylori infection Homo sapiens hsa05120	7/68	0.04807016000391853	0.14473872352828218	0	0	2.2384132766646427	6.793793963538178	MAPK10;MAP2K4;PAK1;TCIRG1;MET;EGFR;JAM3
KEGG_2016	Purine metabolism Homo sapiens hsa00230	14/176	0.050754376285166485	0.1510029955404977	0	0	1.688901682338643	5.034206242490613	ENTPD1;PRIM1;AK4;NT5C2;FHIT;DCK;NUDT9;POLA2;PKM;NME6;PPAT;NT5C1A;POLD2;PDE3A
KEGG_2016	Pathogenic Escherichia coli infection Homo sapiens hsa05130	6/55	0.05125284155206674	0.1510029955404977	0	0	2.387566331774231	7.093421890132003	OCLN;TUBAL3;ARPC1B;PRKCA;EZR;NCK1
KEGG_2016	Porphyrin and chlorophyll metabolism Homo sapiens hsa00860	5/42	0.05299365496454332	0.15400218222773868	0	0	2.6338864531883006	7.7372603065162595	ALAD;FECH;CPOX;BLVRA;UGT2B7
KEGG_2016	Estrogen signaling pathway Homo sapiens hsa04915	9/99	0.05339491719574881	0.15400218222773868	0	0	1.9516494845360823	5.718410511445703	PLCB4;SHC1;GNAI3;MAPK1;CALML3;GRB2;HSPA2;EGFR;MAPK3
KEGG_2016	Tuberculosis Homo sapiens hsa05152	14/178	0.05480031244326597	0.15640922509848829	0	0	1.66812839630987	4.844343922228137	APAF1;SPHK2;RIPK2;TRADD;CALML3;TCIRG1;EEA1;MAPK10;LAMP1;HLA-DRA;MAPK1;RAB5A;HLA-DPA1;MAPK3
