source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Cancer
REAC,REAC:R-HSA-141424,Amplification of signal from the kinetochores,0.004156570368864517,True,Amplification of signal from the kinetochores,84,2845,42,11402,0.01476274165202109,0.5,query_1,['REAC:R-HSA-69618'],"['INCENP', 'BUB1', 'ERCC6L', 'CENPF', 'MAPRE1', 'KIF2C', 'CLIP1', 'SKA1', 'PLK1', 'SPC24', 'MAD2L1', 'CENPU', 'KIF18A', 'AURKB', 'BUB1B', 'PPP2CB', 'TAOK1', 'NDC80', 'PPP2R5D', 'CDC20', 'SKA2', 'CENPO', 'SPC25', 'ZWINT', 'CENPQ', 'ZW10', 'NUF2', 'NUP107', 'CENPH', 'RCC2', 'CENPE', 'CLASP1', 'CENPC', 'ZWILCH', 'DYNC1LI1', 'NUP37', 'XPO1', 'KNTC1', 'CDCA8', 'CENPM', 'NUP85', 'PAFAH1B1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
REAC,REAC:R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.004156570368864517,True,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,84,2845,42,11402,0.01476274165202109,0.5,query_1,['REAC:R-HSA-141424'],"['INCENP', 'BUB1', 'ERCC6L', 'CENPF', 'MAPRE1', 'KIF2C', 'CLIP1', 'SKA1', 'PLK1', 'SPC24', 'MAD2L1', 'CENPU', 'KIF18A', 'AURKB', 'BUB1B', 'PPP2CB', 'TAOK1', 'NDC80', 'PPP2R5D', 'CDC20', 'SKA2', 'CENPO', 'SPC25', 'ZWINT', 'CENPQ', 'ZW10', 'NUF2', 'NUP107', 'CENPH', 'RCC2', 'CENPE', 'CLASP1', 'CENPC', 'ZWILCH', 'DYNC1LI1', 'NUP37', 'XPO1', 'KNTC1', 'CDCA8', 'CENPM', 'NUP85', 'PAFAH1B1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
GO:MF,GO:0140097,"catalytic activity, acting on DNA",0.004758779663037455,True,"""Catalytic activity that acts to modify DNA."" [GOC:molecular_function_refactoring, GOC:pdt]",166,2060,66,11402,0.03203883495145631,0.39759036144578314,query_1,['GO:0140640'],"['DHX36', 'RFC5', 'CHD6', 'ERCC6L', 'SUPV3L1', 'CHD8', 'ALKBH4', 'MSH2', 'RAD54B', 'RBBP8', 'UNG', 'LIG3', 'POLA1', 'UPF1', 'DCLRE1A', 'DICER1', 'RAD51C', 'POLE', 'SMARCAD1', 'MGME1', 'RFC1', 'BLM', 'TOP2A', 'TATDN1', 'DNASE1L1', 'WRNIP1', 'DSCC1', 'RAD51D', 'APTX', 'ERCC4', 'BTAF1', 'PGBD5', 'RFC4', 'DNMT3A', 'HMGA1', 'DHX9', 'TOP3A', 'LIG4', 'TDG', 'APEX2', 'PTGES3', 'ERCC6', 'POLE3', 'RFC2', 'CHTF18', 'ALKBH2', 'ATAD5', 'SMARCA1', 'EXO1', 'DFFB', 'POLB', 'CHD1L', 'MSH6', 'DNMT3B', 'LIG1', 'NTHL1', 'TTF2', 'BPTF', 'TERF1', 'DDX3X', 'TDP2', 'SMUG1', 'TOP2B', 'ERCC5', 'SUB1', 'IGHMBP2']","[['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['IMP'], ['IDA'], ['ISS'], ['IDA'], ['IDA', 'IBA', 'TAS'], ['IMP'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['IBA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IDA', 'IBA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP'], ['IBA'], ['IBA', 'TAS'], ['IBA'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IBA'], ['IDA'], ['IDA', 'IMP', 'IBA'], ['TAS'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IBA', 'TAS'], ['IMP', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['TAS'], ['IDA'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'TAS'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA', 'TAS'], ['IDA'], ['IDA', 'IBA', 'TAS'], ['IMP'], ['IDA', 'IBA', 'TAS']]",LSCC
REAC,REAC:R-HSA-3134963,DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,0.004879824581247263,True,DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,7,1305,6,11402,0.004597701149425287,0.8571428571428571,query_1,['REAC:R-HSA-1834949'],"['NFKB1', 'DHX36', 'RELA', 'NFKB2', 'IRF7', 'DHX9']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
HPA,HPA:0461392,skin 1; cells in basal layer[≥Medium],0.004920467966375384,True,skin 1; cells in basal layer[≥Medium],582,1491,120,11402,0.08048289738430583,0.20618556701030927,query_1,['HPA:0461391'],"['BAG3', 'ADSL', 'FGFR3', 'ANXA1', 'KRT14', 'PRC1', 'S100A2', 'EIF5', 'KIF22', 'VDAC2', 'PA2G4', 'C1QBP', 'KRT5', 'DSC3', 'NUDT8', 'STOML2', 'CA12', 'UBA2', 'TIMELESS', 'HNRNPM', 'EZR', 'COL17A1', 'TRAP1', 'KRT15', 'KRT13', 'NSRP1', 'ATP2B1', 'DSG3', 'FAT2', 'S100A14', 'ACTL6A', 'PKP1', 'KLF4', 'PPFIA3', 'CDCP1', 'CAPN1', 'SYNCRIP', 'ETFB', 'SERPINB5', 'SLC1A5', 'ZC3H15', 'BAZ1B', 'SDC4', 'TP63', 'NOLC1', 'NOL11', 'CDV3', 'CLCA2', 'TRA2B', 'BICD2', 'ANXA2', 'FGFBP1', 'SOX15', 'EIF4A3', 'KIFC1', 'KIF11', 'MSN', 'TFAP2A', 'AKAP8', 'KRT75', 'TACO1', 'SSBP1', 'TTF1', 'LY6D', 'GYG1', 'EIF6', 'DNAJB1', 'GRPEL1', 'NFKB2', 'HSPD1', 'BAG1', 'PRDX6', 'ILF3', 'RFC1', 'HSP90AB1', 'CCNB1', 'S100A16', 'HEXIM1', 'TOP2A', 'DSG1', 'PAPOLA', 'RAD23B', 'TOLLIP', 'DHRS3', 'VPS37B', 'DRAM2', 'APTX', 'MEIS2', 'ACAD9', 'MPHOSPH10', 'MLF2', 'RACGAP1', 'SUPT16H', 'RFC4', 'TFDP2', 'MDH2', 'CDC20', 'C9orf78', 'PRKDC', 'DNAJC9', 'P4HA2', 'HMGA1', 'ANP32B', 'HPRT1', 'GAPDH', 'NCL', 'BLVRB', 'DSG2', 'ATP1A1', 'CDCA5', 'JUP', 'SDR16C5', 'JAG1', 'LMAN1', 'SHC1', 'UBQLN2', 'DSP', 'SFPQ', 'KHDRBS1', 'ANLN']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced']]",LSCC
HPA,HPA:0471393,skin 2; cells in basal layer[High],0.005103878469835083,True,skin 2; cells in basal layer[High],264,5633,182,11402,0.032309604118586896,0.6893939393939394,query_1,['HPA:0471392'],"['FGFR3', 'KRT14', 'S100A2', 'EIF5', 'KRT5', 'KRT6A', 'DSC3', 'STOML2', 'SLC2A1', 'CA12', 'UBA2', 'HNRNPM', 'TRAP1', 'KRT15', 'KRT13', 'NSRP1', 'S100A14', 'ACTL6A', 'TIMM44', 'CDCP1', 'KRT6C', 'ETFB', 'SERPINB5', 'SLC1A5', 'ZC3H15', 'TP63', 'CLCA2', 'TRA2B', 'ANXA2', 'EIF4A3', 'AKAP8', 'GYG1', 'EIF6', 'AURKB', 'DNAJB1', 'GRPEL1', 'HSPD1', 'ILF3', 'CCNB1', 'S100A16', 'HEXIM1', 'TOP2A', 'RAD23B', 'TOLLIP', 'KRT6B', 'DRAM2', 'APTX', 'ACAD9', 'RFC4', 'TFDP2', 'MDH2', 'CDC20', 'PRKDC', 'DNAJC9', 'HPRT1', 'GAPDH', 'NCL', 'DSG2', 'ATP1A1', 'JUP', 'SHC1', 'SFPQ', 'KHDRBS1', 'HNRNPK', 'TOMM22', 'ISOC2', 'TBL1XR1', 'MSH6', 'PRDX3', 'CDC27', 'ETV3', 'RBL2', 'HSF1', 'ESF1', 'SUB1', 'RBM8A', 'PPIG', 'CD9', 'PPP1R10', 'TRIM29', 'RBM39', 'PRKX', 'SRSF3', 'PKP3', 'CD151', 'CBX1', 'RIF1', 'SSB', 'S100A10', 'TOMM40', 'MCM6', 'KTN1', 'SFN', 'PAK1IP1', 'NUCKS1', 'MCM7', 'MCM2', 'ILF2', 'SLBP', 'BCLAF1', 'APOO', 'PML', 'KLF3', 'PFDN6', 'MYEF2', 'MRPS34', 'CSTF3', 'CDH3', 'POLD3', 'IQGAP1', 'HSDL2', 'CDH1', 'FEN1', 'RBM17', 'YWHAB', 'USP22', 'MCM5', 'AKAP1', 'MCM4', 'RAB7A', 'CYB5R1', 'HAT1', 'APEX1', 'LUC7L3', 'ASS1', 'SUMO2', 'ECH1', 'TMX4', 'SUMO3', 'MRPS36', 'DKC1', 'SNW1', 'ATP2C1', 'SCARB2', 'ECHS1', 'HIBCH', 'VCL', 'RBBP4', 'CS', 'TUBA1C', 'CD44', 'CALU', 'CXADR', 'LMNA', 'LETM1', 'ATP2B4', 'MKI67', 'RBBP7', 'CKAP5', 'U2SURP', 'AQP3', 'DSN1', 'CD99L2', 'DDB2', 'RALY', 'PPA2', 'PHF14', 'SRRM1', 'KIAA0513', 'ALDH3A1', 'ITGA3', 'NFIC', 'NCAPH2', 'SF1', 'XRN2', 'UQCRFS1', 'RAD21', 'HMGB1', 'XRCC5', 'PALMD', 'TMPO', 'NPM1', 'PHB', 'FUS', 'CKAP4', 'HADH', 'MRPS16', 'TUBA4A', 'FKBP5', 'ZRANB2', 'SERBP1', 'RANGAP1']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Approved'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported']]",LSCC
CORUM,CORUM:2203,BRD4-RFC complex,0.005173383004831257,True,BRD4-RFC complex,6,1504,5,11402,0.003324468085106383,0.8333333333333334,query_1,['CORUM:0000000'],"['RFC5', 'RFC1', 'BRD4', 'RFC4', 'RFC2']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
WP,WP:WP4290,Metabolic reprogramming in colon cancer,0.005439308767044071,True,Metabolic reprogramming in colon cancer,39,712,11,11402,0.01544943820224719,0.28205128205128205,query_1,['WP:000000'],"['IDH3A', 'SLC2A1', 'PGK1', 'PSPH', 'GLUD1', 'GOT2', 'SLC1A5', 'PSAT1', 'PYCR1', 'FH', 'DLST']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LSCC
HP,HP:0033800,Blistering by anatomical location,0.005764808578869841,True,Blistering (presence of multiple fluid filled blisters) categorized according to the body site where they occur.,18,2245,13,11402,0.005790645879732739,0.7222222222222222,query_1,['HP:0008066'],"['KRT14', 'KRT17', 'KRT5', 'COL17A1', 'DSG3', 'LAMB3', 'FERMT1', 'SMARCAD1', 'DSG1', 'LAMC2', 'COL7A1', 'MMP1', 'CD151']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",LSCC
CORUM,CORUM:160,Condensin II,0.005815732478828789,True,Condensin II,4,334,3,11402,0.008982035928143712,0.75,query_1,['CORUM:0000000'],"['NCAPD3', 'SMC2', 'SMC4']","[['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:6414,RIPK1-FADD-caspase-8 complex,0.006344948729751365,True,RIPK1-FADD-caspase-8 complex,3,107,2,11402,0.018691588785046728,0.6666666666666666,query_1,['CORUM:0000000'],"['RIPK1', 'FADD']","[['CORUM'], ['CORUM']]",LSCC
REAC,REAC:R-HSA-73933,Resolution of Abasic Sites (AP sites),0.0064354993179756405,True,Resolution of Abasic Sites (AP sites),35,3354,23,11402,0.006857483601669648,0.6571428571428571,query_1,['REAC:R-HSA-73884'],"['RFC5', 'LIG3', 'POLE', 'RFC1', 'RFC4', 'PARP2', 'TDG', 'PARG', 'POLE3', 'RFC2', 'POLB', 'LIG1', 'NTHL1', 'SMUG1', 'POLD2', 'POLE2', 'MBD4', 'PNKP', 'MPG', 'RFC3', 'POLD3', 'PCNA', 'FEN1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
WP,WP:WP384,Apoptosis modulation by HSP70,0.006615788433696528,True,Apoptosis modulation by HSP70,14,124,4,11402,0.03225806451612903,0.2857142857142857,query_1,['WP:000000'],"['RIPK1', 'NFKB1', 'FADD', 'TNFRSF1A']","[['WP'], ['WP'], ['WP'], ['WP']]",LSCC
REAC,REAC:R-HSA-69618,Mitotic Spindle Checkpoint,0.007089038529470685,True,Mitotic Spindle Checkpoint,99,2653,45,11402,0.016961929890689786,0.45454545454545453,query_1,['REAC:R-HSA-69620'],"['INCENP', 'BUB1', 'ERCC6L', 'CENPF', 'MAPRE1', 'KIF2C', 'CLIP1', 'SKA1', 'PLK1', 'ANAPC1', 'SPC24', 'MAD2L1', 'CENPU', 'KIF18A', 'AURKB', 'BUB1B', 'PPP2CB', 'TAOK1', 'NDC80', 'PPP2R5D', 'CDC20', 'SKA2', 'CENPO', 'SPC25', 'ZWINT', 'CENPQ', 'ZW10', 'NUF2', 'NUP107', 'CDC27', 'CENPH', 'RCC2', 'CENPE', 'CLASP1', 'CDC16', 'CENPC', 'ANAPC7', 'ZWILCH', 'DYNC1LI1', 'NUP37', 'XPO1', 'KNTC1', 'CDCA8', 'UBE2S', 'CENPM']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
CORUM,CORUM:127,NDC80 kinetochore complex,0.00714517876185273,True,NDC80 kinetochore complex,4,1493,4,11402,0.0026791694574681848,1.0,query_1,['CORUM:0000000'],"['SPC24', 'NDC80', 'SPC25', 'NUF2']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:167,Condensin I complex,0.0076520386220128534,True,Condensin I complex,5,2273,5,11402,0.002199736031676199,1.0,query_1,['CORUM:0000000'],"['SMC2', 'SMC4', 'NCAPD2', 'NCAPG', 'NCAPH']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:157,Condensin I complex,0.0076520386220128534,True,Condensin I complex,5,2273,5,11402,0.002199736031676199,1.0,query_1,['CORUM:0000000'],"['SMC2', 'SMC4', 'NCAPD2', 'NCAPG', 'NCAPH']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:10,Condensin I complex,0.0076520386220128534,True,Condensin I complex,5,2273,5,11402,0.002199736031676199,1.0,query_1,['CORUM:0000000'],"['SMC2', 'SMC4', 'NCAPD2', 'NCAPG', 'NCAPH']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
REAC,REAC:R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.007898986678678402,True,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,17,3277,14,11402,0.0042722001830942935,0.8235294117647058,query_1,['REAC:R-HSA-6791312'],"['TP53', 'TFDP1', 'CARM1', 'AURKA', 'CCNB1', 'TFDP2', 'RBL1', 'CDK1', 'RBL2', 'PRMT1', 'SFN', 'EP300', 'PCNA', 'E2F4']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
CORUM,CORUM:6184,AuroraB-AuroraC-INCENP complex,0.0085218379588352,True,AuroraB-AuroraC-INCENP complex,3,804,3,11402,0.0037313432835820895,1.0,query_1,['CORUM:0000000'],"['INCENP', 'AURKB', 'AURKA']","[['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:1230,WINAC complex,0.00924758394734671,True,WINAC complex,14,2281,9,11402,0.00394563787812363,0.6428571428571429,query_1,['CORUM:0000000'],"['ACTL6A', 'CHAF1A', 'BAZ1B', 'SUPT16H', 'VDR', 'ARID1A', 'TOP2B', 'SMARCD1', 'SMARCA2']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:2797,PCNA-CHL12-RFC2-5 complex,0.010401234233903493,True,PCNA-CHL12-RFC2-5 complex,6,3130,6,11402,0.0019169329073482429,1.0,query_1,['CORUM:0000000'],"['RFC5', 'RFC4', 'RFC2', 'CHTF18', 'RFC3', 'PCNA']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:2224,MSH2/6-BLM-p53-RAD51 complex,0.010910886658722698,True,MSH2/6-BLM-p53-RAD51 complex,5,2440,5,11402,0.0020491803278688526,1.0,query_1,['CORUM:0000000'],"['TP53', 'MSH2', 'BLM', 'MSH6', 'RAD51']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
