source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Cancer
KEGG,KEGG:00670,One carbon pool by folate,0.011206902873839634,True,One carbon pool by folate,18,151,4,12487,0.026490066225165563,0.2222222222222222,query_1,['KEGG:00000'],"['MTHFD1L', 'MTHFD2', 'TYMS', 'MTR']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",Endometrial
KEGG,KEGG:03030,DNA replication,0.014346487624125007,True,DNA replication,35,1659,14,12487,0.008438818565400843,0.4,query_1,['KEGG:00000'],"['POLE', 'RFC1', 'RPA1', 'PCNA', 'POLA2', 'POLD3', 'RNASEH1', 'POLD2', 'MCM5', 'MCM6', 'POLD1', 'MCM2', 'MCM3', 'RFC5']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",Endometrial
KEGG,KEGG:00630,Glyoxylate and dicarboxylate metabolism,0.02141504734304586,True,Glyoxylate and dicarboxylate metabolism,29,1339,11,12487,0.008215085884988798,0.3793103448275862,query_1,['KEGG:00000'],"['GLYCTK', 'GLUL', 'ACAT2', 'SHMT2', 'GCSH', 'ACSS1', 'MDH2', 'CAT', 'SHMT1', 'MCEE', 'GLDC']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",Endometrial
KEGG,KEGG:00051,Fructose and mannose metabolism,0.03651759074593842,True,Fructose and mannose metabolism,31,2267,15,12487,0.0066166740185266875,0.4838709677419355,query_1,['KEGG:00000'],"['FPGT', 'HK2', 'HKDC1', 'TKFC', 'HK3', 'PMM1', 'PFKFB3', 'ALDOA', 'PFKL', 'PFKFB2', 'PFKP', 'GMPPB', 'GMDS', 'PFKM', 'SORD']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",Endometrial
KEGG,KEGG:00983,Drug metabolism - other enzymes,0.03688353318324709,True,Drug metabolism - other enzymes,61,960,16,12487,0.016666666666666666,0.26229508196721313,query_1,['KEGG:00000'],"['IMPDH2', 'GSTP1', 'IMPDH1', 'RRM2', 'CES2', 'DUT', 'XDH', 'UCK2', 'NME1', 'NME3', 'RRM1', 'GMPS', 'UPP1', 'TK1', 'TK2', 'RRM2B']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",Endometrial
KEGG,KEGG:01212,Fatty acid metabolism,0.0377649904949865,True,Fatty acid metabolism,50,1978,20,12487,0.010111223458038422,0.4,query_1,['KEGG:00000'],"['ACAA2', 'EHHADH', 'HADHB', 'ELOVL5', 'MECR', 'ACOX3', 'ACADM', 'ACAT2', 'ACSF3', 'ECHS1', 'SCD', 'FADS2', 'ACADS', 'HSD17B4', 'MCAT', 'ACSL1', 'CPT2', 'ACSL4', 'FASN', 'ACACA']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",Endometrial
KEGG,KEGG:00010,Glycolysis / Gluconeogenesis,0.04146598622145366,True,Glycolysis / Gluconeogenesis,62,2218,24,12487,0.010820559062218215,0.3870967741935484,query_1,['KEGG:00000'],"['ALDH3A1', 'PKM', 'PGK1', 'AKR1A1', 'HK2', 'LDHA', 'ALDH3A2', 'HKDC1', 'MINPP1', 'ALDH3B1', 'ADPGK', 'ENO1', 'ACSS1', 'GAPDH', 'HK3', 'ALDH2', 'ALDOA', 'GALM', 'PFKL', 'PFKP', 'ADH1C', 'ACSS2', 'PCK2', 'PFKM']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",Endometrial
KEGG,KEGG:00190,Oxidative phosphorylation,2.936397651995659e-06,True,Oxidative phosphorylation,115,1509,40,12487,0.026507620941020542,0.34782608695652173,query_1,['KEGG:00000'],"['ATP6V0D1', 'UQCR10', 'NDUFS5', 'NDUFB9', 'NDUFB10', 'NDUFB3', 'NDUFA6', 'NDUFA4', 'UQCRFS1', 'NDUFB1', 'NDUFA3', 'ATP6V1B2', 'NDUFA8', 'UQCRC2', 'NDUFS8', 'NDUFA12', 'NDUFS4', 'NDUFAB1', 'NDUFC1', 'NDUFA7', 'SDHB', 'NDUFB4', 'COX7C', 'UQCRB', 'NDUFS1', 'COX5B', 'NDUFV1', 'ATP5PF', 'NDUFA10', 'ATP6V0A1', 'NDUFS3', 'NDUFB5', 'NDUFS2', 'NDUFA9', 'ATP6V0A4', 'NDUFA5', 'COX7B', 'ATP5F1D', 'NDUFB2', 'NDUFV2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:04932,Non-alcoholic fatty liver disease,8.930266046057861e-05,True,Non-alcoholic fatty liver disease,130,507,21,12487,0.04142011834319527,0.16153846153846155,query_1,['KEGG:00000'],"['UQCR10', 'NDUFS5', 'NDUFB9', 'PIK3CA', 'JUN', 'NDUFB10', 'NDUFB3', 'NDUFA6', 'CXCL8', 'PIK3R1', 'NDUFA4', 'UQCRFS1', 'NDUFB1', 'NDUFA3', 'NDUFA8', 'UQCRC2', 'NDUFS8', 'NDUFA12', 'NDUFS4', 'NDUFAB1', 'NDUFC1']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:05415,Diabetic cardiomyopathy,0.0006191765525534324,True,Diabetic cardiomyopathy,182,3304,83,12487,0.025121065375302662,0.45604395604395603,query_1,['KEGG:00000'],"['SLC2A1', 'UQCR10', 'NDUFS5', 'NDUFB9', 'PIK3CA', 'NDUFB10', 'SLC25A5', 'NDUFB3', 'NDUFA6', 'PIK3R1', 'NDUFA4', 'PTEN', 'PDHA1', 'UQCRFS1', 'NDUFB1', 'NDUFA3', 'NDUFA8', 'UQCRC2', 'NDUFS8', 'NDUFA12', 'NDUFS4', 'NDUFAB1', 'NDUFC1', 'NDUFA7', 'SDHB', 'NDUFB4', 'COX7C', 'UQCRB', 'CPT1B', 'NDUFS1', 'COX5B', 'NDUFV1', 'ATP5PF', 'NDUFA10', 'NDUFS3', 'NDUFB5', 'NDUFS2', 'NDUFA9', 'NDUFA5', 'COX7B', 'MAPK12', 'ATP5F1D', 'NDUFB2', 'NDUFV2', 'PDK2', 'COX5A', 'RELA', 'ATP5PO', 'PRKCZ', 'AKT3', 'ATP5PD', 'TGFB2', 'UQCRC1', 'SLC25A4', 'ATP2A2', 'MMP9', 'ATP5F1B', 'ATP5F1A', 'NDUFA2', 'CAMK2B', 'COX6C', 'MMP2', 'CAMK2G', 'MPC1', 'PTPA', 'IRS1', 'GYS1', 'SMAD2', 'TGFB3', 'COX7A1', 'CAMK2A', 'G6PD', 'NDUFA4L2', 'PARP1', 'TBC1D4', 'COX6A2', 'AKT2', 'COL1A2', 'SLC2A4', 'PDHB', 'PIK3CD', 'GSR', 'PLCB2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:01230,Biosynthesis of amino acids,0.004591012822310862,True,Biosynthesis of amino acids,72,3395,37,12487,0.010898379970544918,0.5138888888888888,query_1,['KEGG:00000'],"['TKTL1', 'RPIA', 'PGAM1', 'ENO1', 'SDS', 'PGK1', 'ALDOC', 'RPE', 'CPS1', 'MAT2B', 'GOT1', 'ACY1', 'ARG1', 'PSPH', 'PFKL', 'SDSL', 'CS', 'GPT', 'ALDOA', 'GLUL', 'ALDH18A1', 'ACO2', 'ASS1', 'PYCR3', 'PYCR2', 'BCAT1', 'PGAM2', 'IDH2', 'PFKM', 'PC', 'GPT2', 'ENO3', 'PSAT1', 'SHMT1', 'PYCR1', 'ASNS', 'PHGDH']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:01200,Carbon metabolism,0.009259100686830187,True,Carbon metabolism,110,3395,51,12487,0.015022091310751105,0.4636363636363636,query_1,['KEGG:00000'],"['TKTL1', 'RPIA', 'PGAM1', 'ENO1', 'SDS', 'PDHA1', 'PGK1', 'TKFC', 'SDHB', 'ALDOC', 'GLDC', 'RPE', 'CPS1', 'GOT1', 'MDH1', 'IDNK', 'GPI', 'PSPH', 'HK2', 'PFKL', 'SDSL', 'SUCLG1', 'SUCLA2', 'CS', 'FBP2', 'GPT', 'FH', 'ALDOA', 'OGDH', 'MUT', 'ACADS', 'RGN', 'ACO2', 'PGAM2', 'HK1', 'ACAT1', 'SUCLG2', 'IDH2', 'G6PD', 'PFKM', 'GLUD1', 'PC', 'GPT2', 'FBP1', 'ECHS1', 'PDHB', 'ENO3', 'PSAT1', 'ME1', 'SHMT1', 'PHGDH']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:04714,Thermogenesis,0.019219468324908673,True,Thermogenesis,195,1523,48,12487,0.03151674326986211,0.24615384615384617,query_1,['KEGG:00000'],"['SMARCC2', 'UQCR10', 'NDUFS5', 'ARID1B', 'NDUFB9', 'RPS6KB1', 'SMARCA2', 'NDUFB10', 'NDUFB3', 'NDUFA6', 'NDUFA4', 'UQCRFS1', 'NDUFB1', 'NDUFA3', 'NDUFA8', 'UQCRC2', 'NDUFS8', 'NDUFA12', 'NDUFS4', 'NDUFAB1', 'NDUFC1', 'NDUFA7', 'RHEB', 'SDHB', 'NDUFB4', 'LIPE', 'COX7C', 'UQCRB', 'CPT1B', 'NDUFS1', 'COX5B', 'NDUFV1', 'ATP5PF', 'NDUFA10', 'NDUFS3', 'NDUFB5', 'NDUFS2', 'NDUFA9', 'ACTG1', 'CREB1', 'ZNF516', 'NDUFA5', 'COX7B', 'MAPK12', 'ATP5F1D', 'NDUFB2', 'NDUFV2', 'MAP2K3']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:05012,Parkinson disease,0.03390272307004216,True,Parkinson disease,218,2112,64,12487,0.030303030303030304,0.29357798165137616,query_1,['KEGG:00000'],"['UQCR10', 'NDUFS5', 'NDUFB9', 'NDUFB10', 'SLC25A5', 'NDUFB3', 'ATF6', 'NDUFA6', 'NDUFA4', 'UQCRFS1', 'NDUFB1', 'NDUFA3', 'NDUFA8', 'UQCRC2', 'NDUFS8', 'NDUFA12', 'NDUFS4', 'NDUFAB1', 'NDUFC1', 'TUBB4B', 'NDUFA7', 'HTRA2', 'LRRK2', 'SDHB', 'NDUFB4', 'COX7C', 'UBE2L3', 'UQCRB', 'GNAI1', 'TP53', 'NDUFS1', 'COX5B', 'MAOA', 'NDUFV1', 'ATP5PF', 'NDUFA10', 'UBA52', 'NDUFS3', 'NDUFB5', 'NDUFS2', 'NDUFA9', 'TUBB3', 'TUBA1A', 'NDUFA5', 'COX7B', 'ATP5F1D', 'NDUFB2', 'NDUFV2', 'TUBB6', 'COX5A', 'CYCS', 'SNCA', 'PSMC3', 'TUBA8', 'ATP5PO', 'MFN1', 'UBE2L6', 'UBA1', 'EIF2S1', 'ATP5PD', 'UQCRC1', 'PRKACA', 'PSMD13', 'SLC25A4']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:05230,Central carbon metabolism in cancer,0.03981622285341082,True,Central carbon metabolism in cancer,64,3260,32,12487,0.0098159509202454,0.5,query_1,['KEGG:00000'],"['SLC2A1', 'MYC', 'PIK3CA', 'PGAM1', 'PIK3R1', 'PTEN', 'PDHA1', 'KIT', 'TP53', 'SIRT3', 'MAPK1', 'MET', 'MAP2K2', 'MAP2K1', 'SLC16A3', 'ERBB2', 'AKT3', 'HK2', 'PFKL', 'PDK1', 'HRAS', 'SLC7A5', 'PGAM2', 'HK1', 'IDH2', 'G6PD', 'PFKM', 'EGFR', 'AKT2', 'GLS', 'PDHB', 'PIK3CD']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:04723,Retrograde endocannabinoid signaling,0.042107722271254554,True,Retrograde endocannabinoid signaling,101,1509,33,12487,0.02186878727634195,0.32673267326732675,query_1,['KEGG:00000'],"['NDUFS5', 'NDUFB9', 'GNG12', 'NDUFB10', 'NDUFB3', 'DAGLB', 'NDUFA6', 'NDUFA4', 'NDUFB1', 'NDUFA3', 'NDUFA8', 'NDUFS8', 'NDUFA12', 'NDUFS4', 'NDUFAB1', 'NDUFC1', 'NDUFA7', 'NDUFB4', 'GNAI1', 'NDUFS1', 'NDUFV1', 'NDUFA10', 'NDUFS3', 'NDUFB5', 'NDUFS2', 'NDUFA9', 'GNG5', 'NDUFA5', 'MAPK12', 'MAPK1', 'PTGS2', 'NDUFB2', 'NDUFV2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",HNSCC
KEGG,KEGG:03030,DNA replication,1.0002608523958368e-06,True,DNA replication,35,2694,24,12487,0.008908685968819599,0.6857142857142857,query_1,['KEGG:00000'],"['RFC5', 'RFC4', 'PRIM1', 'RFC2', 'MCM2', 'RFC3', 'MCM4', 'MCM5', 'POLA1', 'MCM7', 'MCM6', 'FEN1', 'SSBP1', 'POLD3', 'RFC1', 'PCNA', 'LIG1', 'POLA2', 'RNASEH1', 'POLE3', 'PRIM2', 'MCM3', 'POLE2', 'POLE']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:03013,RNA transport,0.00025622199966678923,True,RNA transport,153,2119,56,12487,0.026427560169891458,0.3660130718954248,query_1,['KEGG:00000'],"['NUP153', 'EIF5', 'XPO5', 'EIF5B', 'STRAP', 'GEMIN2', 'DDX19A', 'XPOT', 'NCBP1', 'EIF4A3', 'KPNB1', 'CLNS1A', 'UPF1', 'RAE1', 'TGS1', 'NUP205', 'EIF2S1', 'EIF1B', 'UPF3B', 'EIF3J', 'SUMO1', 'EIF4G1', 'POP1', 'ELAC2', 'DDX39B', 'EIF4G2', 'FXR2', 'PRMT5', 'NUP50', 'NUP155', 'EIF4EBP1', 'EIF2B1', 'THOC1', 'SENP2', 'NXT2', 'NUP98', 'FXR1', 'NUP37', 'NMD3', 'RANBP2', 'RAN', 'NDC1', 'FMR1', 'EIF2B3', 'NUP188', 'XPO1', 'THOC3', 'GLE1', 'POM121C', 'PABPC4', 'RBM8A', 'EIF4A2', 'PAIP1', 'SRRM1', 'UPF2', 'RPP40']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:04110,Cell cycle,0.0005157535139404676,True,Cell cycle,103,1607,35,12487,0.021779713752333542,0.33980582524271846,query_1,['KEGG:00000'],"['TP53', 'PRKDC', 'CHEK2', 'YWHAG', 'SKP2', 'TFDP1', 'PLK1', 'YWHAZ', 'MAD2L1', 'CHEK1', 'CCNB2', 'BUB1B', 'CCNB1', 'TTK', 'MCM2', 'CDK1', 'YWHAQ', 'ORC5', 'MCM4', 'CCNA2', 'MCM5', 'MCM7', 'MCM6', 'ATR', 'YWHAE', 'WEE1', 'CDC27', 'SFN', 'CDC20', 'E2F4', 'PCNA', 'RBL2', 'ABL1', 'ANAPC1', 'YWHAB']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:03430,Mismatch repair,0.0005790799323389612,True,Mismatch repair,21,1542,12,12487,0.007782101167315175,0.5714285714285714,query_1,['KEGG:00000'],"['RFC5', 'RFC4', 'MSH6', 'RFC2', 'RFC3', 'MSH2', 'SSBP1', 'POLD3', 'RFC1', 'PCNA', 'LIG1', 'PMS2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:04668,TNF signaling pathway,0.0023861098932004858,True,TNF signaling pathway,92,92,7,12487,0.07608695652173914,0.07608695652173914,query_1,['KEGG:00000'],"['NFKB1', 'MMP3', 'FADD', 'BAG4', 'RIPK1', 'RELA', 'MAP2K4']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:04120,Ubiquitin mediated proteolysis,0.009153987731722019,True,Ubiquitin mediated proteolysis,126,1356,31,12487,0.022861356932153392,0.24603174603174602,query_1,['KEGG:00000'],"['UBE2G1', 'UBE2M', 'UBA6', 'UBE4A', 'SKP2', 'KEAP1', 'HERC4', 'UBE2R2', 'UBE2C', 'TRIP12', 'CUL2', 'UBE2F', 'TRAF6', 'CUL4A', 'UBE3A', 'UBE3C', 'XIAP', 'BIRC6', 'UBA2', 'CBLB', 'CUL3', 'PIAS2', 'ITCH', 'UBE2L3', 'UBE2Q1', 'CDC27', 'UBE2N', 'BIRC2', 'FBXO4', 'CDC20', 'UBE2K']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:05215,Prostate cancer,0.009454902238993819,True,Prostate cancer,80,11,3,12487,0.2727272727272727,0.0375,query_1,['KEGG:00000'],"['NFKB1', 'MMP3', 'TP53']","[['KEGG'], ['KEGG'], ['KEGG']]",LSCC
KEGG,KEGG:03015,mRNA surveillance pathway,0.013583891489659662,True,mRNA surveillance pathway,86,2115,32,12487,0.015130023640661938,0.37209302325581395,query_1,['KEGG:00000'],"['PPP2R2A', 'GSPT1', 'RNMT', 'DDX19A', 'NCBP1', 'EIF4A3', 'UPF1', 'PAPOLA', 'PAPOLG', 'ETF1', 'UPF3B', 'DDX39B', 'CPSF7', 'GSPT2', 'SMG7', 'NXT2', 'RNGTT', 'PPP2R5D', 'PCF11', 'MSI1', 'CPSF3', 'SMG6', 'PPP1CB', 'MSI2', 'CSTF2', 'CSTF3', 'GLE1', 'WDR33', 'PABPC4', 'RBM8A', 'SRRM1', 'UPF2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
