Tissue	Gene	m	b
Normal	ADGRE2	0.025336262584128157	-0.2825288729819433
Normal	ADGRG2	-0.14704782461633767	0.9630840278983799
Normal	ADNP	-1.1810872936622043	14.784546458214614
Normal	ADPRH	0.7077684144503461	-5.843766860905558
Normal	ADSS	0.5859455377014766	-6.42227267795994
Normal	AFAP1L2	0.8741447574789021	-8.78649582070098
Normal	AFDN	0.3241862310637093	-4.4348701930262155
Normal	AGGF1	-0.8131618958044193	8.707217238135392
Normal	AGMAT	4.1669417203532095	-30.528060841667962
Normal	AGPAT3	-1.8753279015994495	19.233261766266814
Normal	AGR2	0.05636647143025878	-1.2405602146498267
Normal	AGR3	0.07030849328719772	-1.0433599568926928
Normal	AHCYL1	0.0018837339223795363	-0.052747236995190634
Normal	AHR	-0.7176201348440566	8.63914323759614
Normal	AHSA1	11.06308344776527	-126.4103207124008
Normal	AHSG	-1.699673984496199	1.7712946926474493
Normal	AIF1	0.37780190859796053	-3.157744794509552
Normal	AIFM1	0.11593638556028238	-1.7472819017698833
Normal	AIFM2	1.2206125938952934	-10.537859757562636
Normal	AJUBA	-0.1242212716861248	1.242534528840327
Normal	AK3	-14.691973456180548	173.25404465460977
Normal	AK4	1.4308929416636114	-15.263828438070213
Normal	AKAP13	0.10265417572005188	-1.4248448390453714
Normal	AKAP7	-6.954834061743268	59.33259588200608
Normal	AKAP9	-0.0532179658435229	0.6453036051730723
Normal	AKNA	95.97771334609598	-1106.4538202529532
Normal	AKR1A1	-0.6342756317521837	7.335149265947543
Normal	AKR7A2	-0.6672910481206952	7.710296431741797
Normal	ALDH18A1	-0.07388764596502574	0.009822919238943194
Normal	ALDH1A1	1.0895009302837784	-13.535963327192908
Normal	ALDH1A2	0.8202263501353722	-8.854382915225587
Normal	ALDH2	1.0823349603515189	-12.727463786534454
Normal	ALDH3A1	-0.779750798608069	3.3912007471632664
Normal	ALDH3A2	-0.03916822711361683	-0.028463708803043927
Normal	ALDH3B1	-0.17855697081876784	1.167155099733453
Normal	ALDH4A1	3.8832006548775473	-33.84557641053396
Normal	ALDH5A1	1.072244697176182	-10.611704714810665
Normal	ALDH6A1	1.5651440130208314	-19.329745197021293
Normal	ALG2	0.3074111213553603	-3.2492780739014075
Normal	ALMS1	-1.339787238115845	17.67678835113693
Normal	ALPL	0.3465009662177918	-3.105019531305283
Normal	ALPP	0.0966811088016751	-0.25634280868426745
Normal	AMOT	0.9461477383837361	-10.02478858075563
Normal	AMT	2.7551125418156666	-26.210012368441472
Normal	ANAPC10	-0.9298878866022084	8.497456092567846
Normal	ANK3	0.2796739725255988	-3.6045791282277486
Normal	ANKRD12	-0.43885885756844745	5.599781515729267
Normal	ANKRD22	-0.09323404192904328	-0.24370735876276603
Normal	ANKRD35	0.5633161585510347	-4.720033124780614
Normal	ANKRD45	-0.7341239394164621	4.981211711699462
Normal	ANKZF1	0.12207006849554096	-1.745805280688828
Normal	ANLN	0.009426951961018414	-0.5827621972953405
Normal	ANP32B	-1.852265398913318	18.646869901614846
Normal	ANTXR1	1.7750353010132895	-22.39202087472556
Normal	ANXA1	1.1073055396394078	-13.882936148765655
Normal	ANXA11	0.48940595420276023	-5.646203197259684
Normal	ANXA2	2.8028348030135564	-37.611533735876634
Normal	ANXA4	0.34044338280658076	-3.7745891233987776
Normal	ANXA5	-0.3452425532750944	5.754242955440719
Normal	ANXA7	-0.6157155613436822	7.7885103562514955
Normal	AOC1	0.042857264863291236	-0.7021058229667718
Normal	AP1G1	77.1911159142941	-944.5860490444678
Normal	AP1S3	-8.52730132006558	75.81521037346599
Normal	AP2A2	0.4469149490789152	-4.836468834393693
Normal	APBA2	-0.09588707822548757	0.2683926876596334
Normal	APBB1IP	0.42826907289564226	-3.3520531600088903
Normal	APCDD1	-0.130246068518056	1.3928559117181405
Normal	APOBEC3B	-0.054090741920642386	0.05680783241241252
Normal	APOBEC3C	0.13788053422153934	-1.0048232267098895
Normal	APOBR	0.5105695145018583	-3.3575198166775544
Normal	APOE	-0.3426718326656923	3.876723684197185
Normal	APPL2	0.6834080506457241	-7.514966136202032
Normal	APRT	-0.37522883428692183	3.7566787643555184
Normal	AQP5	0.07110808955104686	-0.985707379389359
Normal	ARFGAP3	-0.07541178808034403	0.2834592609581192
Normal	ARFGEF3	0.1527463311241383	-2.019718537302775
Normal	ARFIP2	0.20103943703417207	-2.589606101197341
Normal	ARG2	0.13173504712252285	-1.3805639452983063
Normal	ARHGAP10	1.0195036364403482	-10.000279318668994
Normal	ARHGAP12	-0.08626741366967755	0.9487775493211028
Normal	ARHGAP21	0.08568277091353033	-0.8206632740880379
Normal	ARHGAP25	0.17395264048034914	-1.4696852746435944
Normal	ARHGAP26	0.1943360607346792	-2.35096370925539
Normal	ARHGAP31	0.22551480487816675	-1.821588300829938
Normal	ARHGAP32	-0.6038274262151652	6.51291854961898
Normal	ARHGDIB	0.6676549748664257	-7.2898266994959195
Normal	ARHGEF16	0.06037811554682829	-1.1949959186263872
Normal	ARHGEF2	-0.1768978723969062	2.0004503289770224
Normal	ARHGEF26	0.012342618765324971	0.6324644510171231
Normal	ARHGEF40	0.06304583024413121	-0.3405519227602025
Normal	ARHGEF5	0.035738743853520404	-0.7590649140732348
Normal	ARHGEF6	0.11255165965214635	-0.5300101876559632
Normal	ARID2	-5.481597658923645	66.64592573654224
Normal	ARID3A	4.374268003509758	-30.93904613077385
Normal	ARID4A	-0.5019964296309867	5.947370631018747
Normal	ARID5B	0.043073565588695024	-0.276459091081461
Normal	ARL2	-1.2057032646486738	13.071263699526478
Normal	ARL2BP	149.61883952096707	-1656.4173208288805
Normal	ARL3	0.23748874488664648	-2.235483565215326
Normal	ARL8A	-1.59132096891071	15.239306483979492
Normal	ARMCX1	-0.1328149347418361	1.6142729696447242
Normal	ARMCX2	-2.587926290813901	28.676674260748538
Normal	ARRB1	0.37984662195895447	-3.4743439116349553
Normal	ARRB2	0.43368148368056525	-3.7516064063777086
Normal	ARSA	7.241886622620207	-69.37079933845956
Normal	ARSB	0.4373152607930775	-4.21087764409586
Normal	ARSE	-0.16482579767968208	1.2533073840369884
Normal	ARVCF	0.05900616219856591	-0.8538633678037271
Normal	AS3MT	0.8277529830470464	-8.039347694539721
Normal	ASF1B	-0.12953042717760244	0.044959841312599474
Normal	ASMTL	2.18126441288666	-21.47681737679969
Normal	ASNS	-0.056559244429926395	0.16379250478881424
Normal	ASRGL1	0.25442687012537296	-3.598321267041301
Normal	ASS1	0.28113642496210245	-2.8451696102690596
Normal	ATAD2	-0.1665126399345023	1.348176199442345
Normal	ATE1	0.1266619287602525	-0.835208467917145
Normal	ATG16L1	-0.1350672896260184	1.6178620872031277
Normal	ATP5IF1	22.50864656484329	-237.40238709798288
Normal	ATP6V1C2	0.18659394495081078	-1.6624694804849462
Normal	ATP6V1F	-1.6303570121051851	15.494081650021016
Normal	ATP8A1	-4.417314963145696	47.838555315965074
Normal	ATP8B1	-0.3699661411001328	3.850159823897452
Normal	ATPAF2	-2.7918486838637224	21.861038226071045
Normal	ATR	-3.36569399926571	39.71554789709892
Normal	ATRX	-1.3155875452659394	17.69185135672583
Normal	ATXN2L	-0.29650634836007045	2.6588242433406
Normal	ATXN3	-0.4648146260867325	5.622226390255766
Normal	AURKB	0.005432871589193757	-0.7308344964645727
Normal	B3GAT3	-0.8959051261794505	8.000879062018566
Normal	B3GNT7	0.3808370876127707	-3.3375825868324718
Normal	BACE2	-0.9564286061511719	10.227991087599023
Normal	BACH1	-0.0021234130225506903	0.22694737433937834
Normal	BAG2	1.2187632708322804	-12.790055100815477
Normal	BAIAP2	0.4730400168348864	-4.5729505036431854
Normal	BAIAP2L1	0.14091111607525192	-2.1704103444333596
Normal	BAIAP2L2	-0.2414520422020303	1.1708561038336438
Normal	BAK1	-2.270168365672477	19.642677805575126
Normal	BAZ1A	-0.05897132782583477	0.11875604155403413
Normal	BAZ2A	-1.4136945906550324	15.884572661333987
Normal	BAZ2B	-1.0111992946699688	13.285160281432622
Normal	BBIP1	4.044270872309292	-37.72656805667595
Normal	BCAM	0.5254283816864256	-5.6001673524385644
Normal	BCAR3	32.164352863843774	-302.9026015147722
Normal	BCAS1	0.16630707253531946	-1.5792459527825793
Normal	BCAT1	0.28731764091716544	-3.9754095737162793
Normal	BCAT2	-3.617810994867797	32.609283684251864
Normal	BCKDK	-5.263871813909654	50.85204254667168
Normal	BCL2	0.29690231418743945	-3.1233026209610713
Normal	BCL2L15	1.8580870544211328	-14.890829090689468
Normal	BCL3	-0.037084466221599846	0.19806532129925097
Normal	BCL9	-0.09895568915828964	0.9037520533637949
Normal	BCLAF3	-0.4040561207054073	4.285795990814258
Normal	BCR	0.09216147131351639	-1.2023365972286248
Normal	BDH1	0.5177262878841896	-4.426094187641693
Normal	BEND3	0.274558497384567	-2.422076830614211
Normal	BICC1	3.692706710842996	-38.260074527930726
Normal	BLNK	0.09180968492618662	-1.1550188080286146
Normal	BNIP2	-0.8139647229789991	10.764349343505854
Normal	BOLA2	-0.20071570043008657	1.4769982007202473
Normal	BOLA3	-4.595813136315562	32.577156223384705
Normal	BPNT1	0.24278369629165616	-2.4808567980716894
Normal	BRD3	-0.18622501130534605	2.2888968676599832
Normal	BSPRY	0.13627431340304716	-1.5032194818376492
Normal	BTBD10	-2.5974698016895017	27.849132194350542
Normal	BTF3	-0.6046960562588513	8.113966204438796
Normal	BTK	0.22981523691345487	-1.6914732166944715
Normal	BUB1	-0.23348325382713442	1.0534644037988103
Normal	BUB1B	0.2200928363607601	-2.3572482823367404
Normal	BUD13	-0.1376900330243477	1.368516406736772
Normal	BZW2	0.10159632275782933	-1.5604679204402103
Normal	C11orf52	-0.05875744766087998	-0.19547783550452397
Normal	C11orf96	0.10444861836979284	0.434435184618112
Normal	C12orf57	-0.2097305287779213	2.786704604002702
Normal	C15orf48	0.45962205030774717	-2.935801264651804
Normal	C17orf97	0.18936799305409743	-1.2807809702731439
Normal	C18orf25	-2.792329388976622	30.520757471391825
Normal	C19orf33	0.07249256283288982	-1.209693589771395
Normal	C19orf66	-0.028152931804265875	0.7803526970322784
Normal	C1QTNF7	-2.660793611252093	29.627771157089043
Normal	C1RL	-2.474615758580543	27.6241881444149
Normal	C1orf116	-0.11941636608543273	0.3157895109207931
Normal	C1orf123	18.44987834625534	-194.41510493572935
Normal	C1orf87	-0.04472322102065179	0.3269098269059608
Normal	C2orf88	0.03295059570141499	-0.7571843050098143
Normal	C3	-0.4197246131281074	6.226042483341921
Normal	C6orf132	0.03338617596373487	-0.8244112023444096
Normal	C8B	-0.1685107536342636	1.5831315007532365
Normal	C9orf152	0.05739077096811814	-0.9791063158739456
Normal	C9orf64	-1.4947237009179062	14.233146218024206
Normal	CA8	0.21860001981971286	-2.563138034749934
Normal	CA9	0.32813386482893214	-2.3343862437507594
Normal	CAB39	-0.04929092890923193	0.7860023266245035
Normal	CACNA2D1	2.914336439483749	-31.048879833706327
Normal	CACNB2	-3.673282207863559	38.76549501234853
Normal	CACYBP	0.04371804391453623	-0.7271904218679157
Normal	CAD	-0.17814088317893154	1.8177639850329281
Normal	CADM4	-0.8018954320412459	6.961889978403621
Normal	CALML4	4.193234584190776	-37.74959281446161
Normal	CAMSAP1	-1.4512080694863552	15.992412734888198
Normal	CAMSAP2	-0.3394265945980225	4.808579977449846
Normal	CAMSAP3	0.08711324808420835	-1.2998182691056346
Normal	CAPN1	-0.2877387203377192	3.320119470378954
Normal	CAPN13	-0.024298655956392586	0.1495891283265415
Normal	CAPN6	0.3774335012898931	-3.6334435885790777
Normal	CAPS	0.5492721897640142	-6.9194338410081295
Normal	CAPSL	-0.027348283483734793	-0.05381883607503521
Normal	CARD6	-5.561481038413853	52.49948414288184
Normal	CARD9	-0.3446659278230327	2.006949679262007
Normal	CARM1	-0.2510490802162419	2.465288159543659
Normal	CARNMT1	0.8725290591588131	-8.71002155693397
Normal	CARS2	178.82658322809078	-1844.2452113852553
Normal	CASP4	0.9862738311708356	-10.300804780630417
Normal	CASP6	0.14450402064473938	-2.160116040669748
Normal	CASP7	-0.09898116650898603	0.7716203801409145
Normal	CASP9	-0.049748115875561744	0.5066597811518712
Normal	CASZ1	-0.11274659268649119	1.012788516375473
Normal	CAVIN2	0.1309289313818627	0.930368543738371
Normal	CBFB	-0.08710085615847216	0.801507041154777
Normal	CBR1	-0.15708824648228695	2.2701569609515753
Normal	CBS	15.031937886158302	-109.19246110355066
Normal	CBX1	-5.0919604724814915	59.69208642963672
Normal	CBX2	0.19010584072389997	-1.8761005253519043
Normal	CBX5	-0.21747784230620132	2.612727536197731
Normal	CBX6	-0.15519746283603805	2.3968608442326995
Normal	CBX7	-0.3253069466191393	4.602626066861231
Normal	CCAR2	-0.0858274150028208	0.81327850253045
Normal	CCDC117	-8.50864133144224	90.1996543436464
Normal	CCDC134	-0.16106891839131465	0.7572486031906487
Normal	CCDC170	-0.12696853723392615	1.2071704823108895
Normal	CCDC186	0.31197547529428477	-3.8355208565335115
Normal	CCDC51	-0.14244510632610952	0.8203562597772539
Normal	CCDC6	0.5336048026896909	-6.378125409826391
Normal	CCDC78	-0.3012073804368372	0.23764123035194135
Normal	CCDC8	-0.03568068108282176	0.7745240030802616
Normal	CCDC88C	-0.09831486125017831	0.5767387907551935
Normal	CCL20	-0.024587141405597073	-0.39693774110326846
Normal	CCNA2	0.7932039457079703	-7.116333083566952
Normal	CCNB1	0.20353248834228185	-2.263787054168265
Normal	CCNE1	-0.10145538441361723	0.33985856016788757
Normal	CCNT1	-0.04525964262859236	0.5592087010855049
Normal	CCT2	-0.1125536176517342	1.2203839180250624
Normal	CCT5	-0.12020063692365517	1.3935880411566568
Normal	CCT7	-0.7109158065746236	8.814991959112657
Normal	CD3EAP	-0.14587155151484246	1.052868940239232
Normal	CD74	1.3545025011272307	-19.630342741757072
Normal	CDC40	-0.3549214670750793	3.7477445181386697
Normal	CDC42BPG	-0.05625100716016633	0.20205323585593707
Normal	CDC73	-0.10859851063851063	1.23569082769082
Normal	CDCP1	0.0395181586242169	-0.9036490184857154
Normal	CDH2	0.08831675696707497	-0.8888928174438172
Normal	CDH5	-0.022468648177831663	0.7502310705231686
Normal	CDH6	0.06593487548477579	-0.6783106811257726
Normal	CDK1	-0.0877657639112496	0.02916953569150873
Normal	CDK12	97.39131691141148	-1130.8766559729352
Normal	CDK2	-0.04266547778638417	0.38350076729505156
Normal	CDKN2A	-0.25381235987113526	1.33818930238505
Normal	CDV3	-0.2560588051719682	3.264378382054235
Normal	CEACAM1	-0.12669418811947616	0.7995995589069396
Normal	CEACAM5	0.25357175962438766	-1.4124789028166833
Normal	CEBPG	-2.830374814463496	28.924314080850465
Normal	CELF2	0.3214045054626796	-3.1434898920714587
Normal	CELSR1	-0.038378987298576646	-0.02823040030281135
Normal	CENPF	0.0019340150819863553	-0.40514683088466896
Normal	CEP112	0.4043441051518799	-3.600761556516669
Normal	CEP131	-2.189143780137934	18.88967888915702
Normal	CEP162	-1.067179577860438	10.468717924999666
Normal	CEP55	-0.014731010751874446	-0.47175777176838607
Normal	CEP68	-0.1990782501479882	3.101260269429165
Normal	CEP78	0.7015329052102073	-7.426090052703189
Normal	CEP85	-4.290543055248665	37.36948400467596
Normal	CETN2	-0.02526020977857895	0.7285684152810987
Normal	CFAP298	59.612382939972846	-656.9137816775445
Normal	CFAP36	-0.2670484469387794	2.844889024436124
Normal	CFI	-0.3331291782231958	4.208238674441703
Normal	CGAS	0.28388365055517045	-2.3733673276703353
Normal	CGN	0.07469969701770897	-1.7563703139242874
Normal	CHAC2	-0.7810489237788812	3.7556097888253057
Normal	CHAF1A	-0.6071130966194931	4.3668157395430836
Normal	CHAF1B	-1.5565422340950814	10.650139137840732
Normal	CHCHD5	0.6855271784640077	-5.294601488641604
Normal	CHD1L	0.2050463554137546	-2.200967564055256
Normal	CHEK1	-0.0956866054890858	0.28915915734436387
Normal	CHGA	0.13569251671469615	-1.0307146189093532
Normal	CHI3L1	0.019902478722368614	-0.19933561399061697
Normal	CHL1	0.5797219734959334	-5.163638074971244
Normal	CHML	-0.035030692231477055	0.15109403216329162
Normal	CHN1	0.19174762295762832	-1.2711974027731194
Normal	CHORDC1	-0.25696734686719636	2.611062495180195
Normal	CHST6	0.4477457525749342	-4.281780887441699
Normal	CHTF18	78.9246478947287	-660.7832636343703
Normal	CIP2A	13.794805644282345	-117.08481833176675
Normal	CIT	0.12876385572583648	-1.4257451399746164
Normal	CKAP2	0.034151472236001186	-0.7341194213301491
Normal	CKB	0.34291907943833777	-2.47601223086959
Normal	CKMT1A	0.080707219759962	-0.6930983724983432
Normal	CKMT2	-10.040570061493893	81.09216636751495
Normal	CKS1B	3.5141008983658457	-34.48929204881422
Normal	CKS2	-0.3150387509688053	2.3735932110807183
Normal	CLASP1	-0.40908149559880036	5.12240173037708
Normal	CLCN3	9.16341584659291	-109.4411868985099
Normal	CLDN10	0.021637353392336335	-0.7890880573636493
Normal	CLDN3	-0.049466768483377443	-0.740545934256601
Normal	CLDN4	-0.006931393823424542	-0.37107600598921847
Normal	CLEC3B	-0.6850132888404266	8.36561441371074
Normal	CLIC1	-0.4553850208652903	5.407010450051836
Normal	CLIC3	-0.09181210927922488	0.10240590294376463
Normal	CLIC5	0.48526790285617977	-4.503605646837227
Normal	CLINT1	-1.1814223934287102	13.54144806874206
Normal	CLMN	0.24290440503423263	-3.557320461289458
Normal	CLOCK	-0.30629936115338147	3.9688436528937845
Normal	CLPB	-0.789985675013598	7.4188541413469515
Normal	CLTA	-1.5992401789335209	18.38404876238214
Normal	CLU	-14.293528413335268	207.0650859804032
Normal	CLYBL	2.0934402616646617	-14.318466544982625
Normal	CMC2	-1.2470136732116917	10.020746825764753
Normal	CMPK1	0.28476458021693957	-3.708688781207016
Normal	CNN1	0.7664960259097394	-7.967969606004025
Normal	CNN3	0.6206360351708392	-7.360120850217461
Normal	CNOT7	-2.92321287748834	34.00867494221617
Normal	CNPY2	-0.1261121032188662	0.8311896355840328
Normal	CNPY3	-7.835985915705782	82.39519151034202
Normal	CNTN1	0.9899261423887491	-11.170522055668451
Normal	COBL	0.14282621006928323	-1.628158019426989
Normal	COG1	-1.434710427960658	14.204227585988683
Normal	COL15A1	0.41215150236574954	-3.151871611897837
Normal	COL4A3BP	0.3468995503865271	-4.052972340848125
Normal	COPS2	-0.29151075064753484	3.694241247145456
Normal	COQ8A	-0.17335632956069688	2.430650000191806
Normal	COQ8B	-1.8216379918971126	16.990271947253593
Normal	CORO1A	0.528146622228356	-5.050676190824674
Normal	CORO1C	1.9826178802120775	-24.510714207319815
Normal	CORO2A	0.19352175118332182	-2.0963791696094596
Normal	COTL1	0.12265615566905233	-1.244816936572187
Normal	CP	-0.20076025130540698	2.779418990426542
Normal	CPA3	5.793055129776621	-59.606052003558105
Normal	CPNE2	0.2928074958950672	-3.0921647799872094
Normal	CPPED1	0.2929777011475341	-2.6288489535341197
Normal	CPQ	0.2964018728033165	-2.5809594221382954
Normal	CRABP1	-0.023032690002992448	-0.43098319687090003
Normal	CRACR2A	5.572009994460771	-38.37802389545095
Normal	CROCC2	0.26383994334371624	-1.7986170930902063
Normal	CROT	0.28486054025063806	-2.649456943673067
Normal	CRYBG1	0.07297336237060383	-1.0816159543324566
Normal	CRYBG2	-0.004704561100546757	-0.011612583795768768
Normal	CRYBG3	1.0288368905647791	-12.974826087954366
Normal	CRYL1	0.3243366533408234	-2.9346965503596634
Normal	CRYM	0.04015319790937234	-0.3306975357256058
Normal	CRYZL1	-0.2804823518522633	2.942104291869701
Normal	CSDC2	0.0010316039428311138	1.79651659865887
Normal	CSRP1	1.2257968527614709	-16.18784729133973
Normal	CSTA	0.07858484222206728	-0.9355027219424256
Normal	CTH	0.24423713401725883	-2.1067235418747834
Normal	CTNNA2	0.09980464442527759	-0.9443734120718476
Normal	CTNNBIP1	-0.011420424715786383	-0.2725037964998141
Normal	CTPS1	0.24122550230281817	-2.0571531516560517
Normal	CTSB	-0.6125446251537776	7.776750197761149
Normal	CTSE	-0.03282477920061413	-0.2271289429707931
Normal	CTSH	0.21579804876789496	-2.8409397757396264
Normal	CTSS	0.02352539438731521	-0.7550656379651732
Normal	CTSZ	-0.08200813026512235	0.7793866571460738
Normal	CUL2	-0.2173069847744349	2.4163108728442926
Normal	CUL4A	0.10389761270577558	-1.4017629803978429
Normal	CUL4B	-0.6291938397758179	7.703537852400727
Normal	CUL5	-0.39141503146562223	4.964191916120652
Normal	CUL7	-0.07110850282471708	0.9434493497090305
Normal	CWH43	0.055388711947192866	-0.6532266009840693
Normal	CXCL1	0.11451708594197771	-0.8989698674464814
Normal	CXCL17	0.10842488430269637	-0.7909925882983516
Normal	CXCL5	0.14967549994090001	-1.167635375758119
Normal	CXCL8	-0.007430297815708467	-0.26005626350471195
Normal	CYB561	-0.18045136965904657	1.6043696996107613
Normal	CYB5R1	10.479220196942496	-109.26715301955862
Normal	CYB5R4	-0.7468199373253218	6.303165149196569
Normal	CYBA	-0.606597634169624	5.28951349651423
Normal	CYC1	-2.8350964463814834	29.71971650399108
Normal	CYP2J2	-0.011178939852742325	-0.6060952213090551
Normal	CYP2S1	-0.08102796813947333	-0.2897294045436326
Normal	CYP4X1	-0.12398282045522431	0.5775381582077188
Normal	CYTH3	-0.360318546498066	4.49814608629449
Normal	DAB2	0.5180225066834361	-5.707091004353182
Normal	DACH1	0.2389420746534281	-2.371253935767133
Normal	DAPK2	0.4429777414978327	-3.2496221383150825
Normal	DARS2	0.08984604898721375	-1.3817838511230687
Normal	DAXX	0.18580530375006493	-1.857799123245225
Normal	DBI	-1.8508099982616275	18.45315515594181
Normal	DCAF6	-1.0017419353721015	11.93327822529503
Normal	DCDC2	-0.014586505262788778	-0.2222704804553129
Normal	DCK	2.0006459413745152	-19.02305422603655
Normal	DCP1A	-0.12667486024556465	1.5815238617498062
Normal	DCP1B	0.05438257162245668	0.20509555451853506
Normal	DCTD	-1.5086897483405666	16.96769737206519
Normal	DCUN1D3	-0.3108818781824079	3.3458957340705653
Normal	DDAH1	0.1463264485554593	-1.7901400886876362
Normal	DDAH2	0.08045637459339028	0.03864700091930457
Normal	DDHD2	-5.073745881263615	59.110891098829605
Normal	DDR1	0.10129249703052719	-1.5685495817148272
Normal	DDX11	-0.7431184354135608	6.584591166548729
Normal	DDX19A	-3.6969386786833023	40.66948654655848
Normal	DDX39A	0.7605700667735225	-7.941711696878266
Normal	DDX58	1.400783036668539	-15.259314371132389
Normal	DDX59	0.09239444156295017	-0.881255697195628
Normal	DECR2	0.9713303397040783	-8.142118371733853
Normal	DENND4A	0.02485739300106466	-0.057861818371564906
Normal	DET1	17.782345023844847	-174.33484210218782
Normal	DGKA	0.6419242581355191	-5.648519398235755
Normal	DGKH	-0.1190198543950573	2.1049696013799646
Normal	DHCR24	-0.17532783897125395	1.8589886879536761
Normal	DHFR	1.7388301287976566	-17.481495826313267
Normal	DHRS3	0.6026353627942262	-7.19473564365669
Normal	DHRS4	-0.3222648183420886	2.768747077566878
Normal	DHX32	1.2891014804128482	-13.669057608226497
Normal	DHX36	-0.827304854399276	9.341805594915217
Normal	DHX40	-0.47099865811706804	5.520054807185965
Normal	DHX57	0.1212326396420109	-1.4610546811638039
Normal	DIAPH3	-0.06445029995177835	0.08558600824936205
Normal	DICER1	-0.7398925161409877	9.266077522956692
Normal	DIXDC1	-2.226716899505846	27.927366330135303
Normal	DLGAP5	0.15501507065529824	-1.7568179571632716
Normal	DMAP1	-7.6470814978896495	73.06499536946781
Normal	DMXL2	-0.27925686859500076	3.4435270326744827
Normal	DNAAF3	-0.09728650677062055	0.8012202096479146
Normal	DNAAF5	-1.4114037603011518	13.367749491536001
Normal	DNAJA1	0.0024887037503173175	-0.30087602894388604
Normal	DNAJA3	8.25577851786555	-86.1972136584515
Normal	DNAJC12	0.34813928285606927	-2.339591186294179
Normal	DNAJC7	-11.64131023891483	124.63015484888837
Normal	DNAL1	11.371452834492283	-121.01611115979705
Normal	DNAL4	0.16247467552745798	-1.8084456580313883
Normal	DNALI1	-4.666203179773152	43.585254558728806
Normal	DNMT1	0.09212228453381266	-1.346470517793519
Normal	DNMT3A	0.7243490106669194	-8.262244133780968
Normal	DOCK2	0.5138604352057609	-5.151798504408509
Normal	DOCK4	0.3495685507758051	-3.7540022221616844
Normal	DOCK8	0.37654306146669775	-3.8349548714371045
Normal	DOCK9	0.21244611546642103	-2.4864614199686903
Normal	DOK3	-5.639818873950736	32.705529293375946
Normal	DPCD	0.1576293631724917	-1.8439215830367564
Normal	DPF2	-0.9836715611998282	10.675789269991052
Normal	DPP3	0.1411075151428992	-2.0691234283473467
Normal	DPP4	-0.0015693801045631066	0.08199961647733099
Normal	DPYSL3	0.36079317472870076	-3.0687104412792645
Normal	DST	0.3183249728994097	-4.845848894229149
Normal	DSTYK	-1.7966577673938073	21.295204219269905
Normal	DTD1	110.48742045614682	-1076.1108409019962
Normal	DTX3L	1.0693880461736498	-12.777507762907929
Normal	DUSP23	-0.2234601898712102	2.0071078721758595
Normal	DUSP3	-0.04586506802059387	1.3485011332685992
Normal	DUT	-4.238871664772623	45.80694362240326
Normal	DYNC1LI1	-0.13852927718600944	1.5606017649418666
Normal	DYNC2H1	-0.37104979611740047	4.902697978223502
Normal	EBAG9	-18.405640356443058	176.01122754366736
Normal	ECD	-0.42585047842361784	4.481172454256197
